Month,Day,Year,Hour,UCDdemand_kW
4,7,2023,15,32136
4,7,2023,16,31829
4,7,2023,17,30420
4,7,2023,18,29160
4,7,2023,19,28699
4,7,2023,20,27995
4,7,2023,21,26949
4,7,2023,22,25543
4,7,2023,23,24784
4,8,2023,0,23770
4,8,2023,1,23289
4,8,2023,2,22835
4,8,2023,3,22409
4,8,2023,4,21527
4,8,2023,5,20931
4,8,2023,6,21781
4,8,2023,7,23125
4,8,2023,8,24875
4,8,2023,9,26032
4,8,2023,10,27338
4,8,2023,11,28179
4,8,2023,12,29546
4,8,2023,13,31746
4,8,2023,14,31886
4,8,2023,15,31723
4,8,2023,16,30487
4,8,2023,17,29875
4,8,2023,18,28846
4,8,2023,19,28299
4,8,2023,20,26953
4,8,2023,21,26045
4,8,2023,22,24834
4,8,2023,23,24236
4,9,2023,0,23326
4,9,2023,1,22693
4,9,2023,2,22182
4,9,2023,3,22014
4,9,2023,4,21847
4,9,2023,5,20047
4,9,2023,6,20445
4,9,2023,7,20654
4,9,2023,8,20016
4,9,2023,9,20125
4,9,2023,10,20404
4,9,2023,11,20559
4,9,2023,12,21076
4,9,2023,13,22510
4,9,2023,14,23495
4,9,2023,15,23829
4,9,2023,16,24747
4,9,2023,17,24624
4,9,2023,18,24077
4,9,2023,19,23949
4,9,2023,20,23460
4,9,2023,21,22816
4,9,2023,22,22100
4,9,2023,23,21428
4,10,2023,0,21092
4,10,2023,1,20657
4,10,2023,2,20655
4,10,2023,3,20262
4,10,2023,4,20225
4,10,2023,5,18752
4,10,2023,6,18531
4,10,2023,7,18922
4,10,2023,8,19241
4,10,2023,9,19518
4,10,2023,10,19716
4,10,2023,11,19852
4,10,2023,12,20277
4,10,2023,13,20444
4,10,2023,14,20559
4,10,2023,15,20839
4,10,2023,16,20777
4,10,2023,17,21022
4,10,2023,18,20922
4,10,2023,19,20929
4,10,2023,20,20495
4,10,2023,21,20644
4,10,2023,22,22504
4,10,2023,23,21930
4,11,2023,0,21523
4,11,2023,1,21193
4,11,2023,2,20802
4,11,2023,3,20772
4,11,2023,4,20953
4,11,2023,5,22063
4,11,2023,6,23640
4,11,2023,7,25271
4,11,2023,8,26685
4,11,2023,9,27552
4,11,2023,10,27727
4,11,2023,11,27632
4,11,2023,12,27828
4,11,2023,13,28121
4,11,2023,14,25726
4,11,2023,15,24855
4,11,2023,16,23832
4,11,2023,17,22880
4,11,2023,18,22133
4,11,2023,19,22176
4,11,2023,20,21900
4,11,2023,21,21296
4,11,2023,22,20180
4,11,2023,23,19755
4,12,2023,0,19146
4,12,2023,1,18778
4,12,2023,2,18612
4,12,2023,3,18372
4,12,2023,4,18679
4,12,2023,5,19733
4,12,2023,6,21185
4,12,2023,7,22720
4,12,2023,8,24238
4,12,2023,9,24742
4,12,2023,10,24986
4,12,2023,11,24892
4,12,2023,12,24925
4,12,2023,13,25093
4,12,2023,14,24353
4,12,2023,15,23790
4,12,2023,16,23462
4,12,2023,17,22653
4,12,2023,18,22009
4,12,2023,19,21881
4,12,2023,20,21920
4,12,2023,21,21061
4,12,2023,22,20163
4,12,2023,23,19665
4,13,2023,0,19197
4,13,2023,1,21923
4,13,2023,2,22191
4,13,2023,3,21007
4,13,2023,4,20703
4,13,2023,5,21505
4,13,2023,6,23211
4,13,2023,7,25327
4,13,2023,8,27535
4,13,2023,9,28566
4,13,2023,10,29328
4,13,2023,11,29403
4,13,2023,12,29386
4,13,2023,13,26401
4,13,2023,14,27008
4,13,2023,15,25226
4,13,2023,16,23812
4,13,2023,17,22972
4,13,2023,18,22231
4,13,2023,19,22261
4,13,2023,20,22010
4,13,2023,21,21159
4,13,2023,22,20284
4,13,2023,23,20973
4,14,2023,0,21425
4,14,2023,1,21063
4,14,2023,2,20943
4,14,2023,3,20706
4,14,2023,4,20923
4,14,2023,5,21912
4,14,2023,6,23107
4,14,2023,7,24154
4,14,2023,8,24863
4,14,2023,9,25193
4,14,2023,10,26108
4,14,2023,11,25418
4,14,2023,12,25662
4,14,2023,13,25423
4,14,2023,14,25314
4,14,2023,15,24986
4,14,2023,16,23622
4,14,2023,17,22827
4,14,2023,18,22160
4,14,2023,19,22210
4,14,2023,20,21984
4,14,2023,21,21132
4,14,2023,22,20164
4,14,2023,23,19615
4,15,2023,0,18689
4,15,2023,1,18375
4,15,2023,2,19715
4,15,2023,3,20352
4,15,2023,4,20647
4,15,2023,5,21589
4,15,2023,6,23276
4,15,2023,7,24935
4,15,2023,8,26091
4,15,2023,9,26340
4,15,2023,10,26694
4,15,2023,11,26759
4,15,2023,12,27040
4,15,2023,13,27356
4,15,2023,14,26905
4,15,2023,15,26643
4,15,2023,16,26147
4,15,2023,17,25755
4,15,2023,18,24935
4,15,2023,19,24426
4,15,2023,20,22631
4,15,2023,21,20455
4,15,2023,22,19583
4,15,2023,23,20456
4,16,2023,0,20711
4,16,2023,1,20246
4,16,2023,2,18835
4,16,2023,3,18715
4,16,2023,4,18814
4,16,2023,5,19247
4,16,2023,6,20443
4,16,2023,7,20255
4,16,2023,8,20389
4,16,2023,9,20681
4,16,2023,10,20202
4,16,2023,11,20057
4,16,2023,12,20388
4,16,2023,13,20572
4,16,2023,14,20666
4,16,2023,15,20823
4,16,2023,16,20460
4,16,2023,17,20456
4,16,2023,18,19806
4,16,2023,19,19727
4,16,2023,20,19744
4,16,2023,21,19211
4,16,2023,22,18646
4,16,2023,23,18609
4,17,2023,0,18143
4,17,2023,1,18045
4,17,2023,2,18139
4,17,2023,3,18142
4,17,2023,4,18149
4,17,2023,5,18494
4,17,2023,6,18899
4,17,2023,7,19116
4,17,2023,8,19387
4,17,2023,9,19260
4,17,2023,10,19330
4,17,2023,11,19589
4,17,2023,12,19841
4,17,2023,13,20078
4,17,2023,14,20246
4,17,2023,15,21960
4,17,2023,16,24377
4,17,2023,17,25587
4,17,2023,18,25453
4,17,2023,19,24924
4,17,2023,20,24871
4,17,2023,21,23051
4,17,2023,22,22456
4,17,2023,23,21682
4,18,2023,0,21236
4,18,2023,1,20934
4,18,2023,2,20893
4,18,2023,3,20822
4,18,2023,4,20975
4,18,2023,5,21978
4,18,2023,6,21075
4,18,2023,7,22307
4,18,2023,8,23914
4,18,2023,9,24399
4,18,2023,10,24476
4,18,2023,11,24725
4,18,2023,12,24852
4,18,2023,13,24926
4,18,2023,14,25172
4,18,2023,15,25373
4,18,2023,16,23886
4,18,2023,17,22993
4,18,2023,18,22059
4,18,2023,19,21757
4,18,2023,20,21624
4,18,2023,21,20798
4,18,2023,22,19861
4,18,2023,23,19207
4,19,2023,0,19271
4,19,2023,1,21318
4,19,2023,2,22361
4,19,2023,3,22392
4,19,2023,4,22483
4,19,2023,5,23181
4,19,2023,6,24666
4,19,2023,7,26011
4,19,2023,8,27652
4,19,2023,9,28086
4,19,2023,10,25074
4,19,2023,11,25088
4,19,2023,12,25130
4,19,2023,13,25246
4,19,2023,14,25239
4,19,2023,15,25015
4,19,2023,16,23797
4,19,2023,17,23358
4,19,2023,18,22550
4,19,2023,19,22202
4,19,2023,20,22032
4,19,2023,21,21168
4,19,2023,22,20000
4,19,2023,23,19515
4,20,2023,0,18521
4,20,2023,1,19796
4,20,2023,2,20873
4,20,2023,3,20720
4,20,2023,4,20932
4,20,2023,5,21732
4,20,2023,6,23154
4,20,2023,7,25344
4,20,2023,8,26616
4,20,2023,9,27269
4,20,2023,10,27565
4,20,2023,11,27608
4,20,2023,12,27969
4,20,2023,13,28260
4,20,2023,14,28683
4,20,2023,15,28488
4,20,2023,16,27885
4,20,2023,17,26264
4,20,2023,18,25278
4,20,2023,19,24979
4,20,2023,20,23649
4,20,2023,21,20945
4,20,2023,22,20059
4,20,2023,23,19297
4,21,2023,0,18653
4,21,2023,1,18343
4,21,2023,2,18115
4,21,2023,3,17830
4,21,2023,4,18059
4,21,2023,5,19069
4,21,2023,6,20566
4,21,2023,7,20981
4,21,2023,8,23325
4,21,2023,9,24381
4,21,2023,10,24736
4,21,2023,11,24892
4,21,2023,12,24999
4,21,2023,13,25167
4,21,2023,14,25249
4,21,2023,15,24919
4,21,2023,16,24830
4,21,2023,17,23155
4,21,2023,18,22389
4,21,2023,19,22225
4,21,2023,20,22070
4,21,2023,21,21156
4,21,2023,22,22635
4,21,2023,23,22517
4,22,2023,0,21033
4,22,2023,1,20738
4,22,2023,2,20417
4,22,2023,3,20923
4,22,2023,4,21362
4,22,2023,5,22232
4,22,2023,6,23713
4,22,2023,7,24861
4,22,2023,8,26075
4,22,2023,9,26477
4,22,2023,10,27200
4,22,2023,11,27092
4,22,2023,12,27452
4,22,2023,13,27750
4,22,2023,14,27171
4,22,2023,15,24995
4,22,2023,16,24159
4,22,2023,17,23040
4,22,2023,18,21791
4,22,2023,19,21273
4,22,2023,20,21050
4,22,2023,21,20424
4,22,2023,22,19396
4,22,2023,23,20821
4,23,2023,0,21300
4,23,2023,1,21250
4,23,2023,2,20926
4,23,2023,3,20543
4,23,2023,4,20575
4,23,2023,5,21363
4,23,2023,6,21801
4,23,2023,7,21439
4,23,2023,8,20572
4,23,2023,9,20896
4,23,2023,10,21316
4,23,2023,11,21462
4,23,2023,12,22105
4,23,2023,13,22305
4,23,2023,14,22212
4,23,2023,15,22189
4,23,2023,16,22244
4,23,2023,17,22185
4,23,2023,18,21841
4,23,2023,19,21606
4,23,2023,20,21177
4,23,2023,21,20498
4,23,2023,22,22049
4,23,2023,23,21600
4,24,2023,0,21210
4,24,2023,1,20902
4,24,2023,2,20728
4,24,2023,3,20693
4,24,2023,4,20685
4,24,2023,5,20815
4,24,2023,6,20579
4,24,2023,7,19014
4,24,2023,8,19167
4,24,2023,9,19370
4,24,2023,10,19738
4,24,2023,11,20179
4,24,2023,12,20578
4,24,2023,13,20900
4,24,2023,14,21183
4,24,2023,15,21273
4,24,2023,16,21336
4,24,2023,17,21661
4,24,2023,18,21295
4,24,2023,19,22856
4,24,2023,20,25569
4,24,2023,21,24510
4,24,2023,22,23909
4,24,2023,23,23505
4,25,2023,0,22573
4,25,2023,1,22066
4,25,2023,2,20839
4,25,2023,3,19731
4,25,2023,4,20570
4,25,2023,5,21384
4,25,2023,6,22861
4,25,2023,7,23980
4,25,2023,8,26169
4,25,2023,9,25011
4,25,2023,10,25008
4,25,2023,11,25768
4,25,2023,12,27276
4,25,2023,13,28021
4,25,2023,14,28162
4,25,2023,15,27915
4,25,2023,16,26801
4,25,2023,17,26133
4,25,2023,18,25270
4,25,2023,19,26356
4,25,2023,20,27575
4,25,2023,21,26309
4,25,2023,22,25059
4,25,2023,23,24124
4,26,2023,0,23313
4,26,2023,1,23169
4,26,2023,2,22636
4,26,2023,3,22379
4,26,2023,4,22348
4,26,2023,5,22091
4,26,2023,6,22570
4,26,2023,7,21773
4,26,2023,8,23979
4,26,2023,9,24891
4,26,2023,10,25532
4,26,2023,11,25979
4,26,2023,12,27960
4,26,2023,13,28850
4,26,2023,14,29085
4,26,2023,15,28992
4,26,2023,16,27792
4,26,2023,17,26976
4,26,2023,18,25949
4,26,2023,19,25068
4,26,2023,20,24646
4,26,2023,21,23485
4,26,2023,22,22249
4,26,2023,23,22246
4,27,2023,0,21776
4,27,2023,1,21261
4,27,2023,2,20961
4,27,2023,3,20953
4,27,2023,4,20891
4,27,2023,5,21647
4,27,2023,6,22891
4,27,2023,7,24333
4,27,2023,8,26528
4,27,2023,9,27555
4,27,2023,10,27496
4,27,2023,11,27157
4,27,2023,12,28296
4,27,2023,13,29422
4,27,2023,14,29463
4,27,2023,15,28577
4,27,2023,16,27256
4,27,2023,17,26542
4,27,2023,18,25478
4,27,2023,19,24682
4,27,2023,20,24453
4,27,2023,21,23292
4,27,2023,22,22309
4,27,2023,23,21692
4,28,2023,0,20819
4,28,2023,1,20351
4,28,2023,2,20316
4,28,2023,3,20001
4,28,2023,4,19352
4,28,2023,5,20108
4,28,2023,6,21361
4,28,2023,7,23087
4,28,2023,8,24324
4,28,2023,9,24708
4,28,2023,10,25181
4,28,2023,11,25367
4,28,2023,12,25398
4,28,2023,13,26698
4,28,2023,14,27907
4,28,2023,15,27500
4,28,2023,16,26249
4,28,2023,17,25606
4,28,2023,18,24934
4,28,2023,19,24168
4,28,2023,20,23540
4,28,2023,21,22722
4,28,2023,22,21471
4,28,2023,23,21223
4,29,2023,0,22012
4,29,2023,1,21893
4,29,2023,2,22078
4,29,2023,3,21764
4,29,2023,4,21003
4,29,2023,5,21541
4,29,2023,6,20806
4,29,2023,7,22244
4,29,2023,8,23458
4,29,2023,9,24278
4,29,2023,10,24572
4,29,2023,11,24779
4,29,2023,12,25694
4,29,2023,13,27070
4,29,2023,14,27739
4,29,2023,15,28505
4,29,2023,16,30204
4,29,2023,17,29422
4,29,2023,18,28217
4,29,2023,19,27399
4,29,2023,20,26790
4,29,2023,21,25498
4,29,2023,22,22682
4,29,2023,23,22043
4,30,2023,0,21325
4,30,2023,1,20945
4,30,2023,2,20631
4,30,2023,3,20218
4,30,2023,4,19408
4,30,2023,5,19663
4,30,2023,6,19315
4,30,2023,7,19628
4,30,2023,8,20107
4,30,2023,9,20894
4,30,2023,10,21261
4,30,2023,11,22172
4,30,2023,12,22509
4,30,2023,13,22678
4,30,2023,14,22740
4,30,2023,15,24173
4,30,2023,16,25402
4,30,2023,17,25405
4,30,2023,18,24941
4,30,2023,19,24524
4,30,2023,20,23810
4,30,2023,21,22691
4,30,2023,22,21871
4,30,2023,23,21401
5,1,2023,0,20538
5,1,2023,1,20503
5,1,2023,2,20898
5,1,2023,3,20439
5,1,2023,4,20158
5,1,2023,5,20222
5,1,2023,6,19308
5,1,2023,7,18657
5,1,2023,8,19057
5,1,2023,9,19334
5,1,2023,10,19861
5,1,2023,11,19980
5,1,2023,12,20524
5,1,2023,13,20690
5,1,2023,14,21135
5,1,2023,15,21204
5,1,2023,16,21223
5,1,2023,17,21527
5,1,2023,18,21555
5,1,2023,19,21571
5,1,2023,20,23392
5,1,2023,21,23399
5,1,2023,22,22805
5,1,2023,23,19590
5,2,2023,0,19484
5,2,2023,1,19233
5,2,2023,2,18896
5,2,2023,3,18712
5,2,2023,4,18817
5,2,2023,5,19629
5,2,2023,6,21863
5,2,2023,7,23399
5,2,2023,8,24761
5,2,2023,9,26515
5,2,2023,10,27444
5,2,2023,11,31884
5,2,2023,12,32882
5,2,2023,13,33134
5,2,2023,14,33273
5,2,2023,15,33112
5,2,2023,16,32664
5,2,2023,17,31008
5,2,2023,18,29923
5,2,2023,19,29372
5,2,2023,20,26456
5,2,2023,21,24319
5,2,2023,22,22676
5,2,2023,23,22136
5,3,2023,0,20613
5,3,2023,1,19512
5,3,2023,2,19543
5,3,2023,3,19271
5,3,2023,4,19246
5,3,2023,5,19932
5,3,2023,6,21857
5,3,2023,7,23372
5,3,2023,8,25035
5,3,2023,9,25874
5,3,2023,10,26484
5,3,2023,11,26944
5,3,2023,12,27295
5,3,2023,13,27500
5,3,2023,14,28040
5,3,2023,15,30529
5,3,2023,16,29738
5,3,2023,17,28930
5,3,2023,18,28164
5,3,2023,19,27283
5,3,2023,20,26946
5,3,2023,21,25938
5,3,2023,22,24713
5,3,2023,23,23824
5,4,2023,0,22934
5,4,2023,1,23044
5,4,2023,2,22372
5,4,2023,3,20651
5,4,2023,4,19662
5,4,2023,5,20055
5,4,2023,6,20798
5,4,2023,7,22270
5,4,2023,8,24835
5,4,2023,9,26791
5,4,2023,10,28132
5,4,2023,11,30065
5,4,2023,12,30631
5,4,2023,13,31207
5,4,2023,14,33060
5,4,2023,15,34432
5,4,2023,16,34851
5,4,2023,17,33529
5,4,2023,18,30279
5,4,2023,19,29138
5,4,2023,20,28475
5,4,2023,21,25864
5,4,2023,22,24395
5,4,2023,23,23530
5,5,2023,0,22003
5,5,2023,1,21714
5,5,2023,2,21162
5,5,2023,3,20637
5,5,2023,4,20446
5,5,2023,5,20536
5,5,2023,6,22307
5,5,2023,7,23566
5,5,2023,8,24109
5,5,2023,9,24598
5,5,2023,10,25915
5,5,2023,11,27209
5,5,2023,12,27499
5,5,2023,13,27877
5,5,2023,14,27166
5,5,2023,15,26720
5,5,2023,16,25983
5,5,2023,17,25229
5,5,2023,18,24514
5,5,2023,19,23992
5,5,2023,20,23957
5,5,2023,21,22797
5,5,2023,22,21760
5,5,2023,23,23747
5,6,2023,0,23442
5,6,2023,1,23241
5,6,2023,2,22948
5,6,2023,3,22604
5,6,2023,4,22120
5,6,2023,5,21717
5,6,2023,6,21069
5,6,2023,7,21056
5,6,2023,8,22766
5,6,2023,9,23594
5,6,2023,10,24470
5,6,2023,11,25126
5,6,2023,12,25443
5,6,2023,13,25263
5,6,2023,14,29384
5,6,2023,15,32461
5,6,2023,16,31602
5,6,2023,17,30551
5,6,2023,18,29726
5,6,2023,19,28517
5,6,2023,20,26400
5,6,2023,21,25460
5,6,2023,22,23955
5,6,2023,23,21977
5,7,2023,0,20592
5,7,2023,1,20393
5,7,2023,2,20189
5,7,2023,3,19828
5,7,2023,4,19176
5,7,2023,5,18551
5,7,2023,6,19135
5,7,2023,7,19439
5,7,2023,8,19763
5,7,2023,9,20214
5,7,2023,10,20683
5,7,2023,11,21941
5,7,2023,12,21903
5,7,2023,13,20720
5,7,2023,14,20709
5,7,2023,15,20715
5,7,2023,16,20727
5,7,2023,17,20782
5,7,2023,18,21848
5,7,2023,19,23771
5,7,2023,20,23374
5,7,2023,21,22415
5,7,2023,22,21866
5,7,2023,23,21546
5,8,2023,0,21140
5,8,2023,1,20891
5,8,2023,2,20688
5,8,2023,3,20544
5,8,2023,4,20298
5,8,2023,5,20728
5,8,2023,6,20853
5,8,2023,7,19604
5,8,2023,8,18850
5,8,2023,9,19097
5,8,2023,10,19333
5,8,2023,11,19621
5,8,2023,12,19897
5,8,2023,13,19871
5,8,2023,14,20102
5,8,2023,15,20158
5,8,2023,16,20098
5,8,2023,17,20018
5,8,2023,18,20002
5,8,2023,19,19999
5,8,2023,20,20050
5,8,2023,21,19649
5,8,2023,22,19327
5,8,2023,23,18835
5,9,2023,0,18482
5,9,2023,1,18127
5,9,2023,2,18042
5,9,2023,3,17906
5,9,2023,4,18134
5,9,2023,5,18831
5,9,2023,6,20255
5,9,2023,7,21657
5,9,2023,8,23492
5,9,2023,9,24022
5,9,2023,10,24588
5,9,2023,11,24712
5,9,2023,12,25068
5,9,2023,13,26061
5,9,2023,14,26959
5,9,2023,15,28300
5,9,2023,16,26929
5,9,2023,17,25897
5,9,2023,18,25103
5,9,2023,19,24501
5,9,2023,20,24668
5,9,2023,21,23791
5,9,2023,22,22852
5,9,2023,23,22270
5,10,2023,0,21519
5,10,2023,1,21125
5,10,2023,2,20854
5,10,2023,3,20476
5,10,2023,4,20679
5,10,2023,5,21391
5,10,2023,6,21834
5,10,2023,7,22452
5,10,2023,8,24700
5,10,2023,9,25501
5,10,2023,10,25971
5,10,2023,11,25946
5,10,2023,12,26548
5,10,2023,13,26860
5,10,2023,14,26584
5,10,2023,15,26218
5,10,2023,16,24776
5,10,2023,17,24212
5,10,2023,18,23459
5,10,2023,19,22891
5,10,2023,20,22075
5,10,2023,21,21419
5,10,2023,22,20387
5,10,2023,23,20464
5,11,2023,0,20459
5,11,2023,1,20254
5,11,2023,2,19959
5,11,2023,3,19788
5,11,2023,4,19630
5,11,2023,5,20582
5,11,2023,6,20690
5,11,2023,7,22530
5,11,2023,8,23801
5,11,2023,9,24220
5,11,2023,10,25440
5,11,2023,11,26352
5,11,2023,12,27130
5,11,2023,13,28430
5,11,2023,14,28953
5,11,2023,15,27777
5,11,2023,16,26569
5,11,2023,17,25880
5,11,2023,18,24150
5,11,2023,19,21956
5,11,2023,20,21848
5,11,2023,21,21307
5,11,2023,22,20161
5,11,2023,23,19362
5,12,2023,0,18752
5,12,2023,1,19662
5,12,2023,2,19823
5,12,2023,3,19565
5,12,2023,4,19811
5,12,2023,5,20614
5,12,2023,6,22482
5,12,2023,7,24619
5,12,2023,8,25706
5,12,2023,9,26855
5,12,2023,10,27444
5,12,2023,11,27946
5,12,2023,12,25922
5,12,2023,13,25842
5,12,2023,14,26112
5,12,2023,15,25541
5,12,2023,16,24928
5,12,2023,17,27146
5,12,2023,18,26539
5,12,2023,19,25886
5,12,2023,20,25428
5,12,2023,21,24354
5,12,2023,22,23307
5,12,2023,23,22766
5,13,2023,0,21754
5,13,2023,1,21348
5,13,2023,2,20098
5,13,2023,3,19953
5,13,2023,4,20065
5,13,2023,5,20602
5,13,2023,6,21197
5,13,2023,7,22389
5,13,2023,8,24285
5,13,2023,9,25469
5,13,2023,10,26675
5,13,2023,11,29015
5,13,2023,12,29450
5,13,2023,13,29756
5,13,2023,14,28442
5,13,2023,15,27959
5,13,2023,16,27112
5,13,2023,17,26520
5,13,2023,18,25930
5,13,2023,19,25128
5,13,2023,20,24600
5,13,2023,21,23619
5,13,2023,22,22599
5,13,2023,23,22444
5,14,2023,0,22287
5,14,2023,1,21873
5,14,2023,2,21489
5,14,2023,3,20804
5,14,2023,4,21042
5,14,2023,5,21179
5,14,2023,6,21595
5,14,2023,7,22018
5,14,2023,8,22679
5,14,2023,9,23807
5,14,2023,10,24646
5,14,2023,11,25182
5,14,2023,12,25535
5,14,2023,13,26011
5,14,2023,14,26239
5,14,2023,15,26405
5,14,2023,16,26611
5,14,2023,17,26485
5,14,2023,18,26052
5,14,2023,19,25580
5,14,2023,20,25215
5,14,2023,21,24123
5,14,2023,22,23523
5,14,2023,23,23006
5,15,2023,0,22451
5,15,2023,1,21829
5,15,2023,2,21516
5,15,2023,3,21540
5,15,2023,4,20815
5,15,2023,5,21197
5,15,2023,6,21054
5,15,2023,7,21829
5,15,2023,8,22293
5,15,2023,9,24922
5,15,2023,10,26910
5,15,2023,11,27779
5,15,2023,12,28209
5,15,2023,13,28758
5,15,2023,14,28987
5,15,2023,15,28701
5,15,2023,16,28731
5,15,2023,17,28709
5,15,2023,18,28156
5,15,2023,19,27323
5,15,2023,20,26823
5,15,2023,21,24770
5,15,2023,22,23198
5,15,2023,23,21246
5,16,2023,0,20616
5,16,2023,1,20252
5,16,2023,2,19941
5,16,2023,3,19740
5,16,2023,4,19548
5,16,2023,5,19957
5,16,2023,6,21135
5,16,2023,7,22325
5,16,2023,8,23706
5,16,2023,9,26511
5,16,2023,10,28821
5,16,2023,11,30727
5,16,2023,12,32108
5,16,2023,13,32592
5,16,2023,14,32731
5,16,2023,15,32713
5,16,2023,16,29601
5,16,2023,17,27824
5,16,2023,18,26332
5,16,2023,19,25369
5,16,2023,20,24916
5,16,2023,21,23868
5,16,2023,22,22479
5,16,2023,23,22015
5,17,2023,0,20877
5,17,2023,1,20519
5,17,2023,2,20116
5,17,2023,3,19942
5,17,2023,4,20055
5,17,2023,5,20576
5,17,2023,6,21588
5,17,2023,7,24080
5,17,2023,8,26303
5,17,2023,9,27587
5,17,2023,10,29550
5,17,2023,11,31613
5,17,2023,12,32471
5,17,2023,13,33203
5,17,2023,14,33752
5,17,2023,15,32548
5,17,2023,16,32185
5,17,2023,17,31442
5,17,2023,18,29306
5,17,2023,19,27814
5,17,2023,20,27367
5,17,2023,21,26090
5,17,2023,22,24680
5,17,2023,23,23573
5,18,2023,0,22268
5,18,2023,1,21711
5,18,2023,2,21317
5,18,2023,3,20951
5,18,2023,4,21007
5,18,2023,5,21701
5,18,2023,6,22506
5,18,2023,7,26724
5,18,2023,8,30906
5,18,2023,9,33209
5,18,2023,10,34231
5,18,2023,11,34885
5,18,2023,12,36307
5,18,2023,13,37765
5,18,2023,14,38238
5,18,2023,15,37969
5,18,2023,16,31262
5,18,2023,17,30617
5,18,2023,18,29798
5,18,2023,19,28242
5,18,2023,20,27729
5,18,2023,21,26711
5,18,2023,22,26652
5,18,2023,23,26483
5,19,2023,0,25284
5,19,2023,1,27368
5,19,2023,2,26700
5,19,2023,3,25718
5,19,2023,4,25954
5,19,2023,5,26584
5,19,2023,6,27440
5,19,2023,7,29621
5,19,2023,8,29173
5,19,2023,9,30357
5,19,2023,10,32493
5,19,2023,11,35510
5,19,2023,12,37130
5,19,2023,13,37232
5,19,2023,14,37493
5,19,2023,15,36838
5,19,2023,16,34572
5,19,2023,17,30813
5,19,2023,18,27797
5,19,2023,19,26363
5,19,2023,20,25823
5,19,2023,21,24780
5,19,2023,22,24258
5,19,2023,23,24505
5,20,2023,0,23684
5,20,2023,1,23160
5,20,2023,2,21215
5,20,2023,3,20784
5,20,2023,4,20669
5,20,2023,5,22395
5,20,2023,6,23871
5,20,2023,7,26032
5,20,2023,8,28351
5,20,2023,9,29751
5,20,2023,10,31300
5,20,2023,11,31992
5,20,2023,12,32788
5,20,2023,13,32299
5,20,2023,14,31916
5,20,2023,15,31848
5,20,2023,16,27272
5,20,2023,17,26549
5,20,2023,18,25859
5,20,2023,19,24754
5,20,2023,20,24327
5,20,2023,21,23699
5,20,2023,22,22649
5,20,2023,23,22700
5,21,2023,0,22162
5,21,2023,1,21206
5,21,2023,2,21523
5,21,2023,3,21210
5,21,2023,4,21157
5,21,2023,5,21382
5,21,2023,6,21645
5,21,2023,7,22192
5,21,2023,8,22959
5,21,2023,9,24213
5,21,2023,10,25478
5,21,2023,11,25828
5,21,2023,12,26066
5,21,2023,13,26288
5,21,2023,14,26459
5,21,2023,15,26650
5,21,2023,16,26604
5,21,2023,17,24912
5,21,2023,18,24401
5,21,2023,19,23923
5,21,2023,20,23443
5,21,2023,21,22856
5,21,2023,22,22133
5,21,2023,23,21344
5,22,2023,0,20817
5,22,2023,1,20435
5,22,2023,2,20106
5,22,2023,3,20077
5,22,2023,4,19925
5,22,2023,5,20105
5,22,2023,6,20283
5,22,2023,7,22797
5,22,2023,8,23741
5,22,2023,9,25103
5,22,2023,10,26304
5,22,2023,11,28457
5,22,2023,12,28907
5,22,2023,13,29377
5,22,2023,14,29419
5,22,2023,15,29523
5,22,2023,16,27967
5,22,2023,17,25301
5,22,2023,18,25176
5,22,2023,19,24294
5,22,2023,20,24061
5,22,2023,21,23171
5,22,2023,22,22734
5,22,2023,23,22145
5,23,2023,0,21101
5,23,2023,1,20489
5,23,2023,2,20149
5,23,2023,3,19966
5,23,2023,4,19899
5,23,2023,5,20621
5,23,2023,6,24346
5,23,2023,7,27571
5,23,2023,8,30426
5,23,2023,9,33929
5,23,2023,10,35511
5,23,2023,11,35887
5,23,2023,12,38380
5,23,2023,13,38829
5,23,2023,14,39000
5,23,2023,15,39100
5,23,2023,16,37700
5,23,2023,17,31068
5,23,2023,18,29117
5,23,2023,19,27158
5,23,2023,20,26549
5,23,2023,21,25338
5,23,2023,22,24058
5,23,2023,23,23320
5,24,2023,0,22240
5,24,2023,1,22341
5,24,2023,2,23007
5,24,2023,3,25270
5,24,2023,4,25820
5,24,2023,5,26450
5,24,2023,6,27721
5,24,2023,7,31992
5,24,2023,8,34200
5,24,2023,9,35206
5,24,2023,10,36762
5,24,2023,11,38449
5,24,2023,12,39089
5,24,2023,13,39490
5,24,2023,14,39851
5,24,2023,15,38668
5,24,2023,16,34622
5,24,2023,17,31560
5,24,2023,18,30209
5,24,2023,19,27594
5,24,2023,20,26951
5,24,2023,21,25713
5,24,2023,22,25562
5,24,2023,23,26313
5,25,2023,0,25503
5,25,2023,1,25151
5,25,2023,2,25027
5,25,2023,3,27043
5,25,2023,4,27401
5,25,2023,5,26600
5,25,2023,6,27935
5,25,2023,7,31323
5,25,2023,8,34061
5,25,2023,9,36833
5,25,2023,10,38246
5,25,2023,11,38851
5,25,2023,12,39456
5,25,2023,13,38182
5,25,2023,14,38267
5,25,2023,15,38285
5,25,2023,16,37780
5,25,2023,17,35226
5,25,2023,18,34279
5,25,2023,19,30201
5,25,2023,20,28996
5,25,2023,21,27306
5,25,2023,22,26115
5,25,2023,23,26532
5,26,2023,0,25037
5,26,2023,1,24461
5,26,2023,2,23998
