Year,Month,Day,Hour,Minute,surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa),wind speed at 140m (m/s),wind direction at 140m (deg),air temperature at 140m (C)
2014,7,23,4,30,101590,100400,99240,5.95,208.43,18.07
2014,7,23,5,30,101580,100400,99230,6.98,212.08,17.72
2014,7,23,6,30,101630,100440,99270,6.23,214.56,17.49
2014,7,23,7,30,101660,100480,99310,4.95,211.94,17.97
2014,7,23,8,30,101700,100520,99360,3.15,203.07,19.12
2014,7,23,9,30,101700,100520,99370,1.49,206.02,20.63
2014,7,23,10,30,101650,100480,99340,2.26,208.09,22.31
2014,7,23,11,30,101620,100450,99300,1.31,175.72,24.22
2014,7,23,12,30,101550,100400,99260,1.75,192.19,25.28
2014,7,23,13,30,101460,100310,99180,2.38,236.74,27.03
2014,7,23,14,30,101380,100230,99100,3.71,229.36,27.98
2014,7,23,15,30,101320,100180,99060,3.36,187.84,28.86
2014,7,23,16,30,101260,100120,99000,3.48,192.82,29.26
2014,7,23,17,30,101230,100090,98970,7.06,203.86,28.19
2014,7,23,18,30,101230,100080,98960,6.48,203.71,27.01
2014,7,23,19,30,101240,100090,98960,5.23,226.57,26.04
2014,7,23,20,30,101290,100130,99000,4.47,239.47,25.4
2014,7,23,21,30,101280,100120,98980,5.71,250.61,24.99
2014,7,23,22,30,101250,100100,98970,5.38,256.63,25.05
2014,7,23,23,30,101290,100130,99000,4.85,259.97,25.08
2014,7,24,0,30,101270,100100,98970,3.31,265.49,24.89
2014,7,24,1,30,101260,100090,98950,2.3,280.77,24.75
2014,7,24,2,30,101220,100060,98920,2.13,322.99,23.42
2014,7,24,3,30,101240,100070,98930,4.1,333.59,22.34
2014,7,24,4,30,101240,100080,98930,5.26,345.2,22.35
2014,7,24,5,30,101240,100080,98930,7.41,348.61,22.99
2014,7,24,6,30,101200,100040,98890,6.87,346.13,23.21
2014,7,24,7,30,101240,100090,98950,7.56,348.8,25.54
2014,7,24,8,30,101220,100070,98940,8.15,343.76,26.96
2014,7,24,9,30,101170,100030,98910,7.58,347.39,28.39
2014,7,24,10,30,101120,99980,98860,7.44,342.77,29.49
2014,7,24,11,30,101000,99880,98770,5.49,341.36,31.01
2014,7,24,12,30,100970,99840,98740,5.73,321.88,31.95
2014,7,24,13,30,100860,99740,98630,3.85,330.92,33.09
2014,7,24,14,30,100740,99620,98530,4.85,329.56,34.44
2014,7,24,15,30,100670,99560,98460,2.51,297.57,34.97
2014,7,24,16,30,100600,99490,98400,4.37,341.25,35.39
2014,7,24,17,30,100570,99460,98370,3.77,344.22,35.47
2014,7,24,18,30,100520,99410,98320,3.79,342.31,35.55
2014,7,24,19,30,100580,99460,98350,9.3,276.81,31.79
2014,7,24,20,30,100610,99490,98390,8.67,283.09,31.96
2014,7,24,21,30,100630,99510,98400,6.99,289.86,32.39
2014,7,24,22,30,100620,99500,98400,6.87,302.96,32.72
2014,7,24,23,30,100670,99550,98440,7.37,341.18,32.94
2014,7,25,0,30,100670,99540,98440,6.68,349.02,32.15
2014,7,25,1,30,100660,99540,98430,6.91,351.96,31.84
2014,7,25,2,30,100630,99500,98400,5.32,347.07,31.55
2014,7,25,3,30,100620,99500,98390,4.96,343.78,31.28
2014,7,25,4,30,100680,99540,98430,5.85,342.75,31.09
2014,7,25,5,30,100660,99530,98420,5.93,336.93,30.81
2014,7,25,6,30,100680,99550,98440,6.42,333.88,30.55
2014,7,25,7,30,100750,99620,98510,5.72,342.81,30.8
2014,7,25,8,30,100750,99630,98520,5.79,336.12,31.67
2014,7,25,9,30,100740,99630,98530,5.88,343.82,32.69
2014,7,25,10,30,100720,99600,98510,4.99,337.64,34.11
2014,7,25,11,30,100670,99560,98460,4.41,309.15,35.31
2014,7,25,12,30,100650,99540,98450,3.16,317.21,36.11
2014,7,25,13,30,100580,99470,98390,3.13,277.37,37.05
2014,7,25,14,30,100530,99440,98350,1.39,286.86,37.48
2014,7,25,15,30,100490,99390,98300,4.09,324.33,37.58
2014,7,25,16,30,100470,99370,98280,1.32,123.05,38.06
2014,7,25,17,30,100510,99400,98310,9.24,256.05,35.85
2014,7,25,18,30,100530,99410,98320,9.36,257.03,34.07
2014,7,25,19,30,100560,99460,98350,9.44,269.65,33.16
2014,7,25,20,30,100610,99490,98390,9.24,274.25,32.87
2014,7,25,21,30,100650,99530,98430,8.77,273.84,33.08
2014,7,25,22,30,100640,99520,98430,7.93,275.5,33.29
2014,7,25,23,30,100720,99600,98500,4.96,275.16,32.49
2014,7,26,0,30,100740,99630,98530,3.79,260.61,32.77
2014,7,26,1,30,100720,99610,98500,3.58,248.9,32.17
2014,7,26,2,30,100710,99600,98490,2.73,251.63,32.11
2014,7,26,3,30,100740,99610,98500,2.7,240.44,31.43
2014,7,26,4,30,100770,99640,98530,3.06,224.65,31.12
2014,7,26,5,30,100800,99670,98550,4.02,216.63,30.7
2014,7,26,6,30,100820,99690,98580,4.41,219.65,30.18
2014,7,26,7,30,100910,99780,98660,3.79,210.22,29.82
2014,7,26,8,30,100910,99790,98680,3.53,208.33,30.85
2014,7,26,9,30,100930,99820,98710,3.69,190.01,31.99
2014,7,26,10,30,100920,99810,98710,4.08,192.52,33.03
2014,7,26,11,30,100890,99780,98680,4.31,200.55,33.96
2014,7,26,12,30,100890,99780,98680,5.59,200.69,34.93
2014,7,26,13,30,100830,99720,98630,6.26,202.44,35.33
2014,7,26,14,30,100780,99680,98580,6.47,206.19,35.67
2014,7,26,15,30,100770,99670,98580,6.88,210.97,35.56
2014,7,26,16,30,100770,99660,98560,7.56,229.98,34.83
2014,7,26,17,30,100790,99680,98580,7.72,230.25,33.5
2014,7,26,18,30,100800,99690,98580,7.17,226.32,32.02
2014,7,26,19,30,100830,99700,98590,6.2,225.73,30.67
2014,7,26,20,30,100860,99740,98620,5.52,227.74,30.7
2014,7,26,21,30,100910,99770,98660,5.7,222.64,30.58
2014,7,26,22,30,100890,99750,98630,5.48,235.86,30.7
2014,7,26,23,30,100900,99780,98660,3.32,229.61,29.47
2014,7,27,0,30,100960,99820,98700,2.41,144.89,28.73
2014,7,27,1,30,100950,99810,98690,4.79,172.08,26.71
2014,7,27,2,30,100960,99800,98680,5.11,197.97,26.01
2014,7,27,3,30,100960,99820,98690,2.33,208.72,26.74
2014,7,27,4,30,100940,99810,98680,3.52,228.63,27.41
2014,7,27,5,30,100990,99850,98720,1.94,191.04,26.6
2014,7,27,6,30,101030,99900,98770,1.94,200.08,27.68
2014,7,27,7,30,101090,99940,98810,3.85,202.39,26.51
2014,7,27,8,30,101140,100010,98890,3.27,178.92,28.01
2014,7,27,9,30,101130,99990,98870,2.64,189.06,29.12
2014,7,27,10,30,101080,99960,98840,5.05,230.85,31.63
2014,7,27,11,30,101060,99940,98840,4.25,212.36,33.05
2014,7,27,12,30,101000,99890,98790,5.38,219.81,34.33
2014,7,27,13,30,100960,99850,98760,5.34,214.26,36
2014,7,27,14,30,100900,99790,98700,6.63,226.63,36.39
2014,7,27,15,30,100870,99770,98670,6.74,221.13,36.3
2014,7,27,16,30,100900,99790,98690,6.68,233.32,35.54
2014,7,27,17,30,100920,99810,98700,6.7,226.06,34.09
2014,7,27,18,30,100910,99800,98690,6.51,217.38,32.43
2014,7,27,19,30,100930,99800,98690,6.66,225.95,31.99
2014,7,27,20,30,100960,99840,98720,4.74,225.09,31.54
2014,7,27,21,30,100980,99850,98740,4.25,216.24,31.35
2014,7,27,22,30,100990,99850,98740,4.31,214.61,30.22
2014,7,27,23,30,101000,99870,98750,3.94,220.62,29.9
2014,7,28,0,30,101020,99890,98770,2.93,206.91,29.83
2014,7,28,1,30,101010,99870,98750,3.49,202.52,29.01
2014,7,28,2,30,101020,99880,98760,3.73,199.28,29.13
2014,7,28,3,30,101040,99900,98780,3.91,217.98,29.24
2014,7,28,4,30,101090,99940,98820,3.48,203.78,28.21
2014,7,28,5,30,101100,99960,98830,3.41,205.82,27.89
2014,7,28,6,30,101160,100010,98890,4.7,198.96,26.94
2014,7,28,7,30,101200,100050,98920,3.67,229.48,28.15
2014,7,28,8,30,101260,100120,99000,2.7,178.48,27.74
2014,7,28,9,30,101270,100130,99010,5.37,187.86,29.12
2014,7,28,10,30,101280,100140,99020,5.43,197.11,29.59
2014,7,28,11,30,101250,100120,99010,7.46,199.08,30.28
2014,7,28,12,30,101230,100100,99000,7.73,205.2,31.92
2014,7,28,13,30,101160,100040,98940,6.88,199.83,33.03
2014,7,28,14,30,101130,100010,98910,8.57,199.48,33.55
2014,7,28,15,30,101130,100010,98900,9.6,209.83,32.03
2014,7,28,16,30,101120,100000,98880,8.58,213.61,31.1
2014,7,28,17,30,101090,99960,98840,8.77,210.87,29.01
2014,7,28,18,30,101110,99980,98850,7.47,218.34,28.7
2014,7,28,19,30,101130,99990,98880,4.71,213.88,28.85
2014,7,28,20,30,101170,100040,98920,4.43,218.15,29.28
2014,7,28,21,30,101170,100030,98910,4.73,219.18,28.35
2014,7,28,22,30,101190,100050,98930,4.99,210.11,28.41
2014,7,28,23,30,101220,100080,98940,5.64,207.18,27.23
2014,7,29,0,30,101240,100090,98950,5.72,204.18,27.07
2014,7,29,1,30,101230,100080,98950,4.23,208.28,27.69
2014,7,29,2,30,101220,100070,98940,4.48,210.26,27.14
2014,7,29,3,30,101220,100070,98940,3.61,207.78,27.12
2014,7,29,4,30,101240,100090,98960,3.66,203.4,26.34
2014,7,29,5,30,101260,100110,98970,3.72,213.87,26.5
2014,7,29,6,30,101270,100120,98990,3.06,206.92,26.16
2014,7,29,7,30,101350,100200,99070,1.93,178.26,26.67
2014,7,29,8,30,101340,100200,99080,1.98,189.89,27.8
2014,7,29,9,30,101330,100190,99070,0.79,197.6,29.86
2014,7,29,10,30,101280,100160,99040,1.78,189.33,31.65
2014,7,29,11,30,101260,100140,99030,3.25,200.91,32.88
2014,7,29,12,30,101200,100090,98990,4.08,206.09,34.17
2014,7,29,13,30,101120,100000,98910,5.48,195.6,35.22
2014,7,29,14,30,101030,99930,98840,5.95,234.68,36.68
2014,7,29,15,30,101000,99900,98800,5.37,235.99,36.46
2014,7,29,16,30,100980,99870,98780,6.96,239.69,35.78
2014,7,29,17,30,100990,99870,98780,6.64,231.15,34.51
2014,7,29,18,30,100980,99860,98760,5.99,229.07,33.33
2014,7,29,19,30,101010,99880,98770,4.83,222.35,31.46
2014,7,29,20,30,101020,99900,98790,4.86,220.88,31.02
2014,7,29,21,30,101020,99890,98780,3.67,219.94,30.49
2014,7,29,22,30,101030,99890,98780,4.12,210.13,29.87
2014,7,29,23,30,101040,99900,98790,3.68,205.43,29.6
2014,7,30,0,30,101070,99930,98800,2.16,187.38,28.06
2014,7,30,1,30,101030,99890,98760,2.37,191.78,28.11
2014,7,30,2,30,101020,99880,98760,2.2,166.46,27.14
2014,7,30,3,30,101010,99860,98740,2.73,174.25,28.3
2014,7,30,4,30,101040,99900,98780,2.42,176.65,27.57
2014,7,30,5,30,101060,99910,98780,3.26,179.04,26.61
2014,7,30,6,30,101050,99910,98780,3.21,204.19,27.53
2014,7,30,7,30,101110,99970,98850,2.59,191.51,26.81
2014,7,30,8,30,101140,100010,98880,2.52,173.41,28.39
2014,7,30,9,30,101090,99970,98850,2.55,184.21,30.43
2014,7,30,10,30,101050,99930,98820,2.61,184.83,32.04
2014,7,30,11,30,101020,99910,98810,3.2,173.72,33.6
2014,7,30,12,30,100980,99870,98780,4.12,176.72,34.91
2014,7,30,13,30,100920,99820,98720,4.77,191.91,35.71
2014,7,30,14,30,100850,99750,98660,6.73,206.18,35.79
2014,7,30,15,30,100830,99730,98630,8.53,207.23,35.27
2014,7,30,16,30,100820,99710,98620,8.63,217.85,35.02
2014,7,30,17,30,100850,99730,98640,6.17,232.51,34.66
2014,7,30,18,30,100850,99730,98630,5.11,235.8,33.22
2014,7,30,19,30,100920,99800,98690,3.18,198.2,31.19
2014,7,30,20,30,100930,99800,98690,4.39,225.3,30.96
2014,7,30,21,30,100950,99820,98700,3.08,204.13,30.27
2014,7,30,22,30,100900,99770,98650,5.49,220.15,30.07
2014,7,30,23,30,100910,99780,98670,4.45,228.76,29.76
2014,7,31,0,30,100940,99790,98670,3.98,216.68,28.55
2014,7,31,1,30,100950,99810,98690,2.77,169.81,26.75
2014,7,31,2,30,100930,99800,98670,2.82,199.31,27.38
2014,7,31,3,30,100960,99810,98680,3.11,191.38,26.45
2014,7,31,4,30,101000,99850,98720,2.54,194.86,24.81
2014,7,31,5,30,101020,99860,98730,2.42,176.44,25.86
2014,7,31,6,30,101030,99880,98750,2.6,187.44,26.19
2014,7,31,7,30,101070,99920,98790,2.47,190.92,24.94
2014,7,31,8,30,101090,99960,98830,1.85,169.44,27.04
2014,7,31,9,30,101070,99940,98820,1.59,233.3,29.68
2014,7,31,10,30,101020,99900,98790,2.02,227.21,31.91
2014,7,31,11,30,100960,99840,98740,2.54,201.4,34.05
2014,7,31,12,30,100900,99790,98700,2.59,205.26,35.39
2014,7,31,13,30,100810,99710,98610,4.6,232.11,36.81
2014,7,31,14,30,100750,99650,98560,5.52,240.46,37.15
2014,7,31,15,30,100710,99620,98530,5.88,231.45,37.32
2014,7,31,16,30,100700,99600,98510,5.54,223.97,37.39
2014,7,31,17,30,100680,99580,98490,7.54,269.66,36.57
2014,7,31,18,30,100710,99600,98510,7.95,266.65,34.98
2014,7,31,19,30,100750,99630,98530,5.97,252.17,33.64
2014,7,31,20,30,100760,99640,98540,6.58,265.96,32.58
2014,7,31,21,30,100770,99650,98530,6.87,269.86,32.25
2014,7,31,22,30,100800,99660,98560,4.68,268,31.45
2014,7,31,23,30,100830,99690,98570,2.83,183.88,30.8
2014,8,1,0,30,100860,99710,98590,2.04,195.14,29.9
2014,8,1,1,30,100850,99700,98580,2.85,212.42,29.69
2014,8,1,2,30,100820,99680,98570,3.4,201.97,29.99
2014,8,1,3,30,100810,99660,98550,3.63,198.55,29.75
2014,8,1,4,30,100840,99700,98580,2.88,186.02,29.44
2014,8,1,5,30,100860,99700,98580,2.53,238.42,27.58
2014,8,1,6,30,100900,99740,98620,1.61,238.24,27.07
2014,8,1,7,30,100940,99790,98660,1.29,190.98,26.39
2014,8,1,8,30,100960,99820,98700,0.78,210,27.28
2014,8,1,9,30,100940,99820,98700,0.93,265.12,29.93
2014,8,1,10,30,100920,99800,98690,1.53,222.8,32.1
2014,8,1,11,30,100880,99770,98680,2.48,208.4,33.29
2014,8,1,12,30,100850,99740,98650,2.82,202.54,34.5
2014,8,1,13,30,100790,99690,98590,3.04,198.82,35.7
2014,8,1,14,30,100740,99640,98550,3.12,197.72,36.47
2014,8,1,15,30,100680,99580,98500,3.83,194.65,36.62
2014,8,1,16,30,100650,99550,98470,1.99,228.34,37.5
2014,8,1,17,30,100650,99540,98460,6.31,260.88,36.19
2014,8,1,18,30,100660,99550,98450,8.28,259.35,34.11
2014,8,1,19,30,100710,99580,98480,6.4,256.37,32.45
2014,8,1,20,30,100740,99610,98500,6.82,256.51,30.29
2014,8,1,21,30,100780,99640,98530,5.41,253.76,29.51
2014,8,1,22,30,100770,99630,98510,3.9,243.57,28.96
2014,8,1,23,30,100790,99650,98530,2.66,228.24,29.21
2014,8,2,0,30,100830,99670,98550,3.86,215.07,29.01
2014,8,2,1,30,100820,99670,98550,2.67,238.48,28.29
2014,8,2,2,30,100840,99680,98560,1.12,121.23,27.33
2014,8,2,3,30,100800,99640,98520,1.67,245.71,27.57
2014,8,2,4,30,100850,99690,98570,0.96,63.34,27.23
2014,8,2,5,30,100880,99710,98580,0.75,39.82,25.66
2014,8,2,6,30,100920,99750,98620,0.99,269.49,25.48
2014,8,2,7,30,100990,99820,98680,0.39,225.27,23.75
2014,8,2,8,30,101020,99870,98730,1.01,166.45,24.03
2014,8,2,9,30,100990,99850,98740,1.33,188.57,27.11
2014,8,2,10,30,100960,99830,98710,2.38,196.17,29.12
2014,8,2,11,30,100950,99820,98710,3.03,196.14,30.37
2014,8,2,12,30,100920,99800,98690,4.4,192.32,31.33
2014,8,2,13,30,100850,99740,98630,5.15,191.66,32.34
2014,8,2,14,30,100790,99680,98580,6.05,197.61,32.83
2014,8,2,15,30,100760,99650,98550,6.49,207.65,32.69
2014,8,2,16,30,100740,99630,98520,6.97,211.78,31.72
2014,8,2,17,30,100750,99620,98520,7.42,210,29.93
2014,8,2,18,30,100750,99620,98500,8.74,216.01,27.9
2014,8,2,19,30,100780,99640,98520,8.35,223.5,28.13
2014,8,2,20,30,100790,99650,98530,4.63,236.38,27.54
2014,8,2,21,30,100820,99670,98540,4.39,236.77,27.04
2014,8,2,22,30,100830,99670,98550,4.07,231.2,26.44
2014,8,2,23,30,100850,99690,98560,3.88,233.69,26.13
2014,8,3,0,30,100890,99730,98590,3.13,224.82,25.4
2014,8,3,1,30,100910,99740,98610,3,230.85,24.98
2014,8,3,2,30,100890,99730,98600,5.79,245.85,23.53
2014,8,3,3,30,100920,99750,98610,4.35,249,22.34
2014,8,3,4,30,100960,99790,98650,4.3,248.9,22.55
2014,8,3,5,30,100980,99810,98660,3,250.77,20.2
2014,8,3,6,30,101030,99860,98710,1.62,271.1,20.13
2014,8,3,7,30,101070,99910,98750,1.5,235.36,19.71
2014,8,3,8,30,101080,99920,98780,2.21,216.74,22.55
2014,8,3,9,30,101070,99920,98790,2.71,195.54,24
2014,8,3,10,30,101020,99880,98750,2.99,200.73,25.16
2014,8,3,11,30,100990,99850,98720,4.09,189.46,26.47
2014,8,3,12,30,100940,99810,98680,5.31,196.1,27.37
2014,8,3,13,30,100900,99780,98660,5.43,194.37,28.39
2014,8,3,14,30,100860,99730,98610,6.73,188.56,28.71
2014,8,3,15,30,100780,99650,98540,7.75,195.27,28.79
2014,8,3,16,30,100780,99650,98540,7.56,193.76,28.39
2014,8,3,17,30,100810,99680,98550,7.33,193,26.88
2014,8,3,18,30,100780,99640,98510,9.66,209.34,24.9
2014,8,3,19,30,100770,99630,98500,9.09,218.12,25.26
2014,8,3,20,30,100830,99670,98550,5.52,233.25,25.06
2014,8,3,21,30,100880,99720,98590,5.71,204.13,24
2014,8,3,22,30,100950,99790,98650,7.64,203.67,23.23
2014,8,3,23,30,100940,99780,98630,10.78,213,22.12
2014,8,4,0,30,100910,99750,98610,10.68,226.47,23.13
2014,8,4,1,30,100950,99780,98650,6.42,226.28,22.17
2014,8,4,2,30,100980,99820,98670,4.34,202.28,21.44
2014,8,4,3,30,100990,99820,98670,6.64,201.82,20.27
2014,8,4,4,30,101020,99850,98700,7.93,203.25,20.56
2014,8,4,5,30,101090,99920,98770,7,209.69,20.44
2014,8,4,6,30,101110,99940,98790,7.27,213.51,20.24
2014,8,4,7,30,101150,99990,98840,6.18,205.85,19.91
2014,8,4,8,30,101190,100030,98890,4.64,206.09,21.21
2014,8,4,9,30,101220,100070,98930,2.8,176.64,23.03
2014,8,4,10,30,101120,99980,98840,5.45,194.6,24.27
2014,8,4,11,30,101110,99970,98840,4.25,214.85,25.93
2014,8,4,12,30,101120,99990,98860,4.51,211.95,26.98
2014,8,4,13,30,101040,99920,98790,5.12,206.39,27.82
2014,8,4,14,30,100990,99870,98750,4.82,197.72,28.66
2014,8,4,15,30,100980,99850,98740,5.03,200.7,28.86
2014,8,4,16,30,100970,99840,98730,4.61,194.13,28.76
2014,8,4,17,30,100980,99850,98740,6.08,234.2,28.35
2014,8,4,18,30,100950,99830,98710,7.63,257.04,28.04
2014,8,4,19,30,100970,99830,98710,4.61,268.88,27.16
2014,8,4,20,30,101080,99950,98820,4.23,274.72,26.36
2014,8,4,21,30,101070,99930,98800,5.01,167.54,26.06
2014,8,4,22,30,101040,99900,98770,4.74,177.5,26.44
2014,8,4,23,30,101120,99970,98840,4.96,232.92,24.01
2014,8,5,0,30,101130,99980,98840,6.52,244.66,23.53
2014,8,5,1,30,101150,100000,98840,1.39,210.04,21.47
2014,8,5,2,30,101170,100000,98850,3.36,134.81,21.26
2014,8,5,3,30,101190,100020,98880,3.48,184.14,21.98
2014,8,5,4,30,101240,100080,98940,1.92,217.76,22.2
2014,8,5,5,30,101280,100120,98970,1.5,309.6,22.29
2014,8,5,6,30,101340,100180,99030,2.01,343.96,21.48
2014,8,5,7,30,101400,100230,99090,3.7,285.03,21
2014,8,5,8,30,101430,100270,99120,2.33,319.64,20.83
2014,8,5,9,30,101450,100290,99130,1.19,63.66,20.15
2014,8,5,10,30,101430,100280,99130,0.95,57.17,21.04
2014,8,5,11,30,101460,100310,99160,1.5,93.97,21.68
2014,8,5,12,30,101410,100260,99120,0.74,72.14,23.56
2014,8,5,13,30,101340,100200,99070,1.31,179.59,25.59
2014,8,5,14,30,101310,100170,99040,3.33,257.25,25.78
2014,8,5,15,30,101300,100160,99030,2.53,287.8,25.88
2014,8,5,16,30,101270,100140,99010,1.33,35.11,26.32
2014,8,5,17,30,101240,100100,98970,1.42,24.79,25.91
2014,8,5,18,30,101220,100090,98960,2.9,34.65,25.54
2014,8,5,19,30,101260,100120,98990,1.12,345.72,25.74
2014,8,5,20,30,101320,100170,99040,4.29,6.86,24.91
2014,8,5,21,30,101330,100190,99050,7.65,348.43,23.39
2014,8,5,22,30,101320,100170,99030,6.61,335.96,23.31
2014,8,5,23,30,101320,100170,99020,7.38,348.21,22.03
2014,8,6,0,30,101350,100190,99050,5.78,336.69,22.37
2014,8,6,1,30,101340,100190,99040,6.86,351.16,21.43
2014,8,6,2,30,101320,100160,99010,5.25,341.61,21.55
2014,8,6,3,30,101310,100150,99010,5.25,327.63,21.45
2014,8,6,4,30,101330,100180,99030,5.98,327.24,22.41
2014,8,6,5,30,101330,100170,99030,4.64,316.1,22.18
2014,8,6,6,30,101330,100170,99030,2.86,312.07,21.85
2014,8,6,7,30,101370,100210,99070,1.52,301.06,22.61
2014,8,6,8,30,101370,100230,99080,2.82,314.24,23.78
2014,8,6,9,30,101330,100190,99060,4.07,328.71,25.07
2014,8,6,10,30,101300,100160,99030,3.51,333.64,26.39
2014,8,6,11,30,101240,100110,98990,2.87,329.33,27.86
2014,8,6,12,30,101170,100050,98930,3.1,302.53,29.02
2014,8,6,13,30,101110,99990,98880,2.72,320.21,30.61
2014,8,6,14,30,101070,99950,98840,2.19,14.95,31.11
2014,8,6,15,30,100980,99870,98760,0.79,322.79,31.7
2014,8,6,16,30,100950,99840,98730,1.16,316.93,32.11
2014,8,6,17,30,100930,99810,98700,6.85,206.16,30.34
2014,8,6,18,30,100920,99800,98680,6.87,204.53,28.73
2014,8,6,19,30,100940,99810,98690,6.98,215.8,28
2014,8,6,20,30,100970,99830,98720,6.25,222.68,28.1
2014,8,6,21,30,101000,99860,98750,5.37,238.16,27.71
2014,8,6,22,30,101000,99860,98740,5,237.22,27.24
2014,8,6,23,30,100990,99850,98730,5.52,251.68,26.77
2014,8,7,0,30,101010,99870,98740,4.69,253.22,26.16
2014,8,7,1,30,100980,99840,98710,3.35,236,25.53
2014,8,7,2,30,100980,99830,98700,2.84,224.74,25.45
2014,8,7,3,30,100990,99840,98710,3.26,207.2,24.59
2014,8,7,4,30,101050,99890,98760,2.71,205.65,24.97
2014,8,7,5,30,101020,99870,98740,2.5,206.01,24.09
2014,8,7,6,30,101060,99900,98760,2.92,207.97,24.32
2014,8,7,7,30,101060,99920,98780,2.62,218.93,24.04
2014,8,7,8,30,101070,99930,98810,1.86,219.19,25.92
2014,8,7,9,30,101040,99910,98790,2.01,200.3,27.7
2014,8,7,10,30,100990,99860,98750,2.59,199.01,29.1
2014,8,7,11,30,100940,99820,98710,3.18,203.57,30.38
2014,8,7,12,30,100890,99770,98660,3.77,206.02,31.58
2014,8,7,13,30,100800,99690,98590,4.58,208.49,32.71
2014,8,7,14,30,100720,99610,98520,5.64,202.56,33.42
2014,8,7,15,30,100670,99570,98470,5.68,273.18,34.41
2014,8,7,16,30,100660,99560,98460,6.7,246.01,33.81
2014,8,7,17,30,100660,99550,98450,7.25,223.08,32.71
2014,8,7,18,30,100640,99520,98420,8.47,217.6,29.96
2014,8,7,19,30,100710,99580,98470,7.42,219.07,29.4
2014,8,7,20,30,100760,99620,98510,5.55,226.35,28.62
2014,8,7,21,30,100770,99620,98500,4.94,224.34,28.28
2014,8,7,22,30,100770,99630,98500,4.49,225.69,27.8
2014,8,7,23,30,100820,99680,98550,4.21,201.92,27.19
2014,8,8,0,30,100830,99680,98560,3.76,199.89,26.36
2014,8,8,1,30,100820,99670,98540,3.44,189.92,25.63
2014,8,8,2,30,100810,99650,98530,3.7,202.8,25.29
2014,8,8,3,30,100840,99680,98550,3.66,204.58,24.76
2014,8,8,4,30,100870,99700,98570,4.14,202.75,24.29
2014,8,8,5,30,100870,99710,98570,4.75,201.51,23.71
2014,8,8,6,30,100890,99730,98590,4.52,203.56,23.61
2014,8,8,7,30,100950,99790,98650,3.92,194.32,22.63
2014,8,8,8,30,100980,99820,98710,3.7,189.21,23.82
2014,8,8,9,30,100960,99820,98690,3.24,184.41,25.86
2014,8,8,10,30,100930,99790,98670,3.14,191.42,27.61
2014,8,8,11,30,100900,99770,98650,3.04,189.98,29.39
2014,8,8,12,30,100850,99730,98620,3.27,200.87,30.77
2014,8,8,13,30,100770,99650,98540,3.88,204.89,31.99
2014,8,8,14,30,100700,99580,98480,4.21,204.05,32.7
2014,8,8,15,30,100650,99530,98430,4.79,201.59,33.12
2014,8,8,16,30,100630,99520,98410,7.16,185.93,32.83
2014,8,8,17,30,100630,99510,98410,7.97,207.93,31.39
2014,8,8,18,30,100630,99490,98380,8.39,214.95,29.3
2014,8,8,19,30,100690,99550,98440,5.25,223.62,29.25
2014,8,8,20,30,100700,99550,98440,5.65,217.73,27.72
2014,8,8,21,30,100730,99580,98460,4.87,212.91,26.56
2014,8,8,22,30,100740,99580,98460,4.87,217.19,26.46
2014,8,8,23,30,100780,99630,98500,5.03,199.66,26.03
2014,8,9,0,30,100790,99640,98510,5.66,207.78,25.15
2014,8,9,1,30,100820,99650,98520,6.67,209.41,23.78
2014,8,9,2,30,100810,99640,98510,6.04,211.18,23.06
2014,8,9,3,30,100870,99700,98560,6.12,203.1,22.18
2014,8,9,4,30,100890,99720,98580,7.19,210.13,22.02
2014,8,9,5,30,100930,99760,98610,7.24,202.7,20.75
2014,8,9,6,30,100970,99800,98650,6.86,198.74,20.19
2014,8,9,7,30,101040,99870,98710,5.58,187.5,19.49
2014,8,9,8,30,101060,99900,98750,5.18,192.05,20.96
2014,8,9,9,30,101060,99900,98760,4.93,191.17,23.11
2014,8,9,10,30,101030,99890,98760,5.42,189,24.73
2014,8,9,11,30,101010,99870,98740,5.38,195.15,26.19
2014,8,9,12,30,100990,99850,98730,5.77,193.6,27.33
2014,8,9,13,30,100920,99780,98670,6.41,197.15,28.01
2014,8,9,14,30,100860,99720,98610,6.85,195.3,28.58
2014,8,9,15,30,100820,99690,98570,7.39,195.66,28.41
2014,8,9,16,30,100810,99690,98570,7.57,200.41,27.75
2014,8,9,17,30,100820,99680,98560,8.17,200.95,25.91
2014,8,9,18,30,100850,99700,98570,9.31,203.57,23.46
2014,8,9,19,30,100880,99710,98580,11.16,209.65,22.62
2014,8,9,20,30,100910,99740,98610,10.49,212.8,22.54
2014,8,9,21,30,100930,99760,98620,10.11,216.39,22.44
2014,8,9,22,30,100970,99800,98660,8.37,215.9,21.74
2014,8,9,23,30,101030,99860,98710,7.02,212.05,21.37
2014,8,10,0,30,101040,99860,98710,7.86,209.67,20.78
2014,8,10,1,30,101040,99860,98710,8.63,214.95,20.12
2014,8,10,2,30,101030,99860,98700,8.23,217.88,19.91
2014,8,10,3,30,101070,99890,98740,6.25,221.61,19.97
2014,8,10,4,30,101090,99910,98760,5.95,212.95,19.92
2014,8,10,5,30,101130,99960,98810,3.83,225.19,19.57
2014,8,10,6,30,101170,99990,98840,3.34,223.97,18.27
