Hours since 00:00 Jan 1,Lifetime Hourly Data: Electricity to grid (kW),Lifetime Hourly Data: Electricity to grid (kW)
4975.5,36366.4,36366.4
4976.5,39714,39714
4977.5,39714,39714
4978.5,39714,39714
4979.5,39714,39714
4980.5,39067.9,39067.9
4981.5,39714,39714
4982.5,39714,39714
4983.5,39714,39714
4984.5,38341.3,38341.3
4985.5,31889.5,31889.5
4986.5,19077.2,19077.2
4987.5,0,0
4988.5,0,0
4989.5,0,0
4990.5,0,0
4991.5,0,0
4992.5,0,0
4993.5,0,0
4994.5,0,0
4995.5,0,0
4996.5,0,0
4997.5,5685.75,5685.75
4998.5,26198.1,26198.1
4999.5,35463.6,35463.6
5000.5,39185.9,39185.9
5001.5,39714,39714
5002.5,39714,39714
5003.5,39714,39714
5004.5,39714,39714
5005.5,39714,39714
5006.5,39714,39714
5007.5,39714,39714
5008.5,38600.4,38600.4
5009.5,31916.8,31916.8
5010.5,18530.5,18530.5
5011.5,0,0
5012.5,0,0
5013.5,0,0
5014.5,0,0
5015.5,0,0
5016.5,0,0
5017.5,0,0
5018.5,0,0
5019.5,0,0
5020.5,0,0
5021.5,6915.36,6915.36
5022.5,29602.7,29602.7
5023.5,39074.7,39074.7
5024.5,39714,39714
5025.5,39714,39714
5026.5,39714,39714
5027.5,39714,39714
5028.5,39714,39714
5029.5,39714,39714
5030.5,39714,39714
5031.5,39714,39714
5032.5,39714,39714
5033.5,33382.6,33382.6
5034.5,19808.2,19808.2
5035.5,0,0
5036.5,0,0
5037.5,0,0
5038.5,0,0
5039.5,0,0
5040.5,0,0
5041.5,0,0
5042.5,0,0
5043.5,0,0
5044.5,0,0
5045.5,6508.73,6508.73
5046.5,29647,29647
5047.5,38894.4,38894.4
5048.5,39714,39714
5049.5,39714,39714
5050.5,39714,39714
5051.5,39714,39714
5052.5,39714,39714
5053.5,39714,39714
5054.5,39714,39714
5055.5,39714,39714
5056.5,39714,39714
5057.5,33831.1,33831.1
5058.5,19795.2,19795.2
5059.5,0,0
5060.5,0,0
5061.5,0,0
5062.5,0,0
5063.5,0,0
5064.5,0,0
5065.5,0,0
5066.5,0,0
5067.5,0,0
5068.5,0,0
5069.5,6088.16,6088.16
5070.5,28965,28965
5071.5,37999.1,37999.1
5072.5,39714,39714
5073.5,39714,39714
5074.5,39714,39714
5075.5,39714,39714
5076.5,39714,39714
5077.5,39714,39714
5078.5,39714,39714
5079.5,39714,39714
5080.5,39714,39714
5081.5,33049.4,33049.4
5082.5,18731,18731
5083.5,0,0
5084.5,0,0
5085.5,0,0
5086.5,0,0
5087.5,0,0
5088.5,0,0
5089.5,0,0
5090.5,0,0
5091.5,0,0
5092.5,0,0
5093.5,5449.53,5449.53
5094.5,28249.7,28249.7
5095.5,38027,38027
5096.5,39714,39714
5097.5,39714,39714
5098.5,39714,39714
5099.5,39714,39714
5100.5,39714,39714
5101.5,39714,39714
5102.5,39714,39714
5103.5,39714,39714
5104.5,39714,39714
5105.5,33001.6,33001.6
5106.5,18229.6,18229.6
5107.5,0,0
5108.5,0,0
5109.5,0,0
5110.5,0,0
5111.5,0,0
5112.5,0,0
5113.5,0,0
5114.5,0,0
5115.5,0,0
5116.5,0,0
5117.5,5048.27,5048.27
5118.5,27299.1,27299.1
5119.5,36606.1,36606.1
5120.5,39714,39714
5121.5,39714,39714
5122.5,39714,39714
5123.5,39599.6,39599.6
5124.5,39714,39714
5125.5,39714,39714
5126.5,39714,39714
5127.5,39714,39714
5128.5,39065.9,39065.9
5129.5,32210.2,32210.2
5130.5,18364.1,18364.1
5131.5,0,0
5132.5,0,0
5133.5,0,0
5134.5,0,0
5135.5,0,0
5136.5,0,0
5137.5,0,0
5138.5,0,0
5139.5,0,0
5140.5,0,0
5141.5,5572.41,5572.41
5142.5,27479.6,27479.6
5143.5,36109.2,36109.2
5144.5,39362.5,39362.5
5145.5,39714,39714
5146.5,39270,39270
5147.5,39419.2,39419.2
5148.5,39714,39714
5149.5,39714,39714
5150.5,39714,39714
5151.5,39714,39714
5152.5,38265,38265
5153.5,31480.8,31480.8
5154.5,16693,16693
5155.5,0,0
5156.5,0,0
5157.5,0,0
5158.5,0,0
5159.5,0,0
5160.5,0,0
5161.5,0,0
5162.5,0,0
5163.5,0,0
5164.5,0,0
5165.5,4060.04,4060.04
5166.5,27599.8,27599.8
5167.5,37336.7,37336.7
5168.5,39714,39714
5169.5,39714,39714
5170.5,39714,39714
5171.5,39714,39714
5172.5,39714,39714
5173.5,39714,39714
5174.5,39714,39714
5175.5,39714,39714
5176.5,39714,39714
5177.5,32971.1,32971.1
5178.5,18844.4,18844.4
5179.5,0,0
5180.5,0,0
5181.5,0,0
5182.5,0,0
5183.5,0,0
5184.5,0,0
5185.5,0,0
5186.5,0,0
5187.5,0,0
5188.5,0,0
5189.5,678.03,678.03
5190.5,28882,28882
5191.5,38517,38517
5192.5,39714,39714
5193.5,39714,39714
5194.5,39714,39714
5195.5,39714,39714
5196.5,38470.5,38470.5
5197.5,37760.2,37760.2
5198.5,37734.6,37734.6
5199.5,39513.8,39513.8
5200.5,36376.4,36376.4
5201.5,29860.4,29860.4
5202.5,9821.9,9821.9
5203.5,0,0
5204.5,0,0
5205.5,0,0
5206.5,0,0
5207.5,0,0
5208.5,0,0
5209.5,0,0
5210.5,0,0
5211.5,0,0
5212.5,0,0
5213.5,238.674,238.674
5214.5,17115.2,17115.2
5215.5,29121.7,29121.7
5216.5,39714,39714
5217.5,39714,39714
5218.5,39714,39714
5219.5,39714,39714
5220.5,39714,39714
5221.5,39714,39714
5222.5,39714,39714
5223.5,39714,39714
5224.5,37084.5,37084.5
5225.5,30375.2,30375.2
5226.5,4804.11,4804.11
5227.5,0,0
5228.5,0,0
5229.5,0,0
5230.5,0,0
5231.5,0,0
5232.5,0,0
5233.5,0,0
5234.5,0,0
5235.5,0,0
5236.5,0,0
5237.5,2620.43,2620.43
5238.5,26333.2,26333.2
5239.5,37019,37019
5240.5,39714,39714
5241.5,39714,39714
5242.5,39714,39714
5243.5,39714,39714
5244.5,39714,39714
5245.5,39714,39714
5246.5,39714,39714
5247.5,39714,39714
5248.5,39714,39714
5249.5,32785.7,32785.7
5250.5,17531.8,17531.8
5251.5,0,0
5252.5,0,0
5253.5,0,0
5254.5,0,0
5255.5,0,0
5256.5,0,0
5257.5,0,0
5258.5,0,0
5259.5,0,0
5260.5,0,0
5261.5,3133.09,3133.09
5262.5,6247.13,6247.13
5263.5,37103.9,37103.9
5264.5,39714,39714
5265.5,39714,39714
5266.5,39714,39714
5267.5,39714,39714
5268.5,39714,39714
5269.5,39714,39714
5270.5,39714,39714
5271.5,39714,39714
5272.5,39714,39714
5273.5,32545.4,32545.4
5274.5,16470.2,16470.2
5275.5,0,0
5276.5,0,0
5277.5,0,0
5278.5,0,0
5279.5,0,0
5280.5,0,0
5281.5,0,0
5282.5,0,0
5283.5,0,0
5284.5,0,0
5285.5,158.193,158.193
5286.5,2931.72,2931.72
5287.5,25965.9,25965.9
5288.5,21355.4,21355.4
5289.5,10089.6,10089.6
5290.5,19855.8,19855.8
5291.5,34812.7,34812.7
5292.5,39714,39714
5293.5,39714,39714
5294.5,39714,39714
5295.5,39714,39714
5296.5,36487.3,36487.3
5297.5,30829.6,30829.6
5298.5,15672.3,15672.3
5299.5,0,0
5300.5,0,0
5301.5,0,0
5302.5,0,0
5303.5,0,0
5304.5,0,0
5305.5,0,0
5306.5,0,0
5307.5,0,0
5308.5,0,0
5309.5,2708.81,2708.81
5310.5,25086.8,25086.8
5311.5,16746.3,16746.3
5312.5,31982.4,31982.4
5313.5,39714,39714
5314.5,39714,39714
5315.5,39714,39714
5316.5,37797.3,37797.3
5317.5,39714,39714
5318.5,39714,39714
5319.5,39714,39714
5320.5,37543.3,37543.3
5321.5,28945.1,28945.1
5322.5,12601.7,12601.7
5323.5,0,0
5324.5,0,0
5325.5,0,0
5326.5,0,0
5327.5,0,0
5328.5,0,0
5329.5,0,0
5330.5,0,0
5331.5,0,0
5332.5,0,0
5333.5,1752.2,1752.2
5334.5,23652.9,23652.9
5335.5,34832.5,34832.5
5336.5,39714,39714
5337.5,39714,39714
5338.5,39714,39714
5339.5,39714,39714
5340.5,39714,39714
5341.5,39714,39714
5342.5,39714,39714
5343.5,39714,39714
5344.5,37539.8,37539.8
5345.5,30308.5,30308.5
5346.5,15355.9,15355.9
5347.5,0,0
5348.5,0,0
5349.5,0,0
5350.5,0,0
5351.5,0,0
5352.5,0,0
5353.5,0,0
5354.5,0,0
5355.5,0,0
5356.5,0,0
5357.5,2787.36,2787.36
5358.5,26031.9,26031.9
5359.5,35942.1,35942.1
5360.5,39714,39714
5361.5,39714,39714
5362.5,39714,39714
5363.5,39631.1,39631.1
5364.5,39323.1,39323.1
5365.5,39714,39714
5366.5,39714,39714
5367.5,39714,39714
5368.5,37754.7,37754.7
5369.5,30367.9,30367.9
5370.5,14206.2,14206.2
5371.5,0,0
5372.5,0,0
5373.5,0,0
5374.5,0,0
5375.5,0,0
5376.5,0,0
5377.5,0,0
5378.5,0,0
5379.5,0,0
5380.5,0,0
5381.5,2478.53,2478.53
5382.5,25664.2,25664.2
5383.5,35257.6,35257.6
5384.5,39543.7,39543.7
5385.5,39714,39714
5386.5,39479.3,39479.3
5387.5,38409.4,38409.4
5388.5,38015.3,38015.3
5389.5,38840,38840
5390.5,39660.6,39660.6
5391.5,39714,39714
5392.5,37449.2,37449.2
5393.5,30570.2,30570.2
5394.5,14882.8,14882.8
5395.5,0,0
5396.5,0,0
5397.5,0,0
5398.5,0,0
5399.5,0,0
5400.5,0,0
5401.5,0,0
5402.5,0,0
5403.5,0,0
5404.5,0,0
5405.5,2632.57,2632.57
5406.5,26263.4,26263.4
5407.5,36089.6,36089.6
5408.5,39714,39714
5409.5,39714,39714
5410.5,39597.8,39597.8
5411.5,38588.9,38588.9
5412.5,38070,38070
5413.5,38660.3,38660.3
5414.5,39401,39401
5415.5,39374.5,39374.5
5416.5,36788.9,36788.9
5417.5,29369.5,29369.5
5418.5,13296.3,13296.3
5419.5,0,0
5420.5,0,0
5421.5,0,0
5422.5,0,0
5423.5,0,0
5424.5,0,0
5425.5,0,0
5426.5,0,0
5427.5,0,0
5428.5,0,0
5429.5,2010.15,2010.15
5430.5,24540.4,24540.4
5431.5,34864.9,34864.9
5432.5,39596,39596
5433.5,39714,39714
5434.5,39226.6,39226.6
5435.5,38352.5,38352.5
5436.5,38077.9,38077.9
5437.5,38710.5,38710.5
5438.5,39373.4,39373.4
5439.5,39335.6,39335.6
5440.5,36641.1,36641.1
5441.5,29236.5,29236.5
5442.5,12159,12159
5443.5,0,0
5444.5,0,0
5445.5,0,0
5446.5,0,0
5447.5,0,0
5448.5,0,0
5449.5,0,0
5450.5,0,0
5451.5,0,0
5452.5,0,0
5453.5,1821.73,1821.73
5454.5,24766.6,24766.6
5455.5,34971.6,34971.6
5456.5,39060.9,39060.9
5457.5,39242.5,39242.5
5458.5,38526.4,38526.4
5459.5,38272.7,38272.7
5460.5,38419.4,38419.4
5461.5,39250.8,39250.8
5462.5,39714,39714
5463.5,39714,39714
5464.5,37649.5,37649.5
5465.5,30142.1,30142.1
5466.5,12148.6,12148.6
5467.5,0,0
5468.5,0,0
5469.5,0,0
5470.5,0,0
5471.5,0,0
5472.5,0,0
5473.5,0,0
5474.5,0,0
5475.5,0,0
5476.5,0,0
5477.5,1592.48,1592.48
5478.5,25575,25575
5479.5,36549.7,36549.7
5480.5,39714,39714
5481.5,39714,39714
5482.5,39714,39714
5483.5,39714,39714
5484.5,39714,39714
5485.5,39714,39714
5486.5,39714,39714
5487.5,39714,39714
5488.5,38959.1,38959.1
5489.5,30675.7,30675.7
5490.5,11156.3,11156.3
5491.5,0,0
5492.5,0,0
5493.5,0,0
5494.5,0,0
5495.5,0,0
5496.5,0,0
5497.5,0,0
5498.5,0,0
5499.5,0,0
5500.5,0,0
5501.5,1805.6,1805.6
5502.5,26529.4,26529.4
5503.5,37378.1,37378.1
5504.5,39714,39714
5505.5,39714,39714
5506.5,39714,39714
5507.5,39714,39714
5508.5,39714,39714
5509.5,39714,39714
5510.5,39714,39714
5511.5,39714,39714
5512.5,38636.2,38636.2
5513.5,30301.8,30301.8
5514.5,10042.3,10042.3
5515.5,0,0
5516.5,0,0
5517.5,0,0
5518.5,0,0
5519.5,0,0
5520.5,0,0
5521.5,0,0
5522.5,0,0
5523.5,0,0
5524.5,0,0
5525.5,1865.6,1865.6
5526.5,26498.1,26498.1
5527.5,37209.3,37209.3
5528.5,39714,39714
5529.5,39714,39714
5530.5,39714,39714
5531.5,39714,39714
5532.5,39714,39714
5533.5,39714,39714
5534.5,39714,39714
5535.5,39714,39714
5536.5,38230.1,38230.1
5537.5,29593.5,29593.5
5538.5,8314.01,8314.01
5539.5,0,0
5540.5,0,0
5541.5,0,0
5542.5,0,0
5543.5,0,0
5544.5,0,0
5545.5,0,0
5546.5,0,0
5547.5,0,0
5548.5,0,0
5549.5,1562.86,1562.86
5550.5,26070.4,26070.4
5551.5,37112.3,37112.3
5552.5,39714,39714
5553.5,39714,39714
5554.5,39714,39714
5555.5,39714,39714
5556.5,39714,39714
5557.5,39714,39714
5558.5,39714,39714
5559.5,39714,39714
5560.5,28291.1,28291.1
5561.5,28764.6,28764.6
5562.5,6577.68,6577.68
5563.5,0,0
5564.5,0,0
5565.5,0,0
5566.5,0,0
5567.5,0,0
5568.5,0,0
5569.5,0,0
5570.5,0,0
5571.5,0,0
5572.5,0,0
5573.5,949.913,949.913
5574.5,23168.8,23168.8
5575.5,34629,34629
5576.5,38908.4,38908.4
5577.5,39332.6,39332.6
5578.5,38555.4,38555.4
5579.5,36866.8,36866.8
5580.5,37384.3,37384.3
5581.5,37800.1,37800.1
5582.5,38632.8,38632.8
5583.5,38342.5,38342.5
5584.5,34631.5,34631.5
5585.5,23409.6,23409.6
5586.5,4122.44,4122.44
5587.5,0,0
5588.5,0,0
5589.5,0,0
5590.5,0,0
5591.5,0,0
5592.5,0,0
5593.5,0,0
5594.5,0,0
5595.5,0,0
5596.5,0,0
5597.5,0,0
5598.5,17385.7,17385.7
5599.5,31186.3,31186.3
5600.5,36979.3,36979.3
5601.5,39023.8,39023.8
5602.5,38933.1,38933.1
5603.5,38272.5,38272.5
5604.5,38019.8,38019.8
5605.5,38524.3,38524.3
5606.5,39077.6,39077.6
5607.5,38785,38785
5608.5,35953.6,35953.6
5609.5,27954.6,27954.6
5610.5,6018.94,6018.94
5611.5,0,0
5612.5,0,0
5613.5,0,0
5614.5,0,0
5615.5,0,0
5616.5,0,0
5617.5,0,0
5618.5,0,0
5619.5,0,0
5620.5,0,0
5621.5,692.002,692.002
5622.5,22355.2,22355.2
5623.5,33877.7,33877.7
5624.5,38844.7,38844.7
5625.5,39655.5,39655.5
5626.5,39116.8,39116.8
5627.5,38537,38537
5628.5,38371.9,38371.9
5629.5,39019.4,39019.4
5630.5,39714,39714
5631.5,39714,39714
5632.5,35863.4,35863.4
5633.5,26901.7,26901.7
5634.5,5070.28,5070.28
5635.5,0,0
5636.5,0,0
5637.5,0,0
5638.5,0,0
5639.5,0,0
5640.5,0,0
5641.5,0,0
5642.5,0,0
5643.5,0,0
5644.5,0,0
5645.5,0,0
5646.5,22268.2,22268.2
5647.5,34365,34365
5648.5,39393.3,39393.3
5649.5,39714,39714
5650.5,39280.6,39280.6
5651.5,38592.7,38592.7
5652.5,38472.1,38472.1
5653.5,39155.3,39155.3
5654.5,39714,39714
5655.5,39714,39714
5656.5,35779.2,35779.2
5657.5,26749,26749
5658.5,4909.4,4909.4
5659.5,0,0
5660.5,0,0
5661.5,0,0
5662.5,0,0
5663.5,0,0
5664.5,0,0
5665.5,0,0
5666.5,0,0
5667.5,0,0
5668.5,0,0
5669.5,0,0
5670.5,22566.7,22566.7
5671.5,34132.4,34132.4
5672.5,39217.9,39217.9
5673.5,39714,39714
5674.5,39336.2,39336.2
5675.5,38715.7,38715.7
5676.5,38644,38644
5677.5,39352.3,39352.3
5678.5,39714,39714
5679.5,39714,39714
5680.5,36384.8,36384.8
5681.5,27465.3,27465.3
5682.5,4877.86,4877.86
5683.5,0,0
5684.5,0,0
5685.5,0,0
5686.5,0,0
5687.5,0,0
5688.5,0,0
5689.5,0,0
5690.5,0,0
5691.5,0,0
5692.5,0,0
5693.5,0,0
5694.5,23926.7,23926.7
5695.5,35138.1,35138.1
5696.5,39431.4,39431.4
5697.5,39434.8,39434.8
5698.5,38536.6,38536.6
5699.5,37731.4,37731.4
5700.5,37613.8,37613.8
5701.5,38255.1,38255.1
5702.5,39139.1,39139.1
5703.5,39288.2,39288.2
5704.5,35626.4,35626.4
5705.5,26402.7,26402.7
5706.5,3035.46,3035.46
5707.5,0,0
5708.5,0,0
5709.5,0,0
5710.5,0,0
5711.5,0,0
5712.5,0,0
5713.5,0,0
5714.5,0,0
5715.5,0,0
5716.5,0,0
5717.5,0,0
5718.5,21278.2,21278.2
5719.5,33441.3,33441.3
5720.5,38327.2,38327.2
5721.5,38845.2,38845.2
5722.5,38044.7,38044.7
5723.5,37350.3,37350.3
5724.5,37208.8,37208.8
5725.5,37294.8,37294.8
5726.5,38710.3,38710.3
5727.5,38818.3,38818.3
5728.5,35015.8,35015.8
5729.5,8778.24,8778.24
5730.5,598.47,598.47
5731.5,0,0
5732.5,0,0
5733.5,0,0
5734.5,0,0
5735.5,0,0
5736.5,0,0
5737.5,0,0
5738.5,0,0
5739.5,0,0
5740.5,0,0
5741.5,0,0
5742.5,21472.6,21472.6
5743.5,33645.4,33645.4
5744.5,38661.1,38661.1
5745.5,39699.6,39699.6
5746.5,35877,35877
5747.5,37907.1,37907.1
5748.5,37770.1,37770.1
5749.5,38448.5,38448.5
5750.5,39550.2,39550.2
5751.5,38871.9,38871.9
5752.5,34632.4,34632.4
5753.5,24337.1,24337.1
5754.5,2081.39,2081.39
5755.5,0,0
5756.5,0,0
5757.5,0,0
5758.5,0,0
5759.5,0,0
5760.5,0,0
5761.5,0,0
5762.5,0,0
5763.5,0,0
5764.5,0,0
5765.5,0,0
5766.5,20609.6,20609.6
5767.5,33739.2,33739.2
5768.5,39323.6,39323.6
5769.5,39714,39714
5770.5,39714,39714
5771.5,39231.1,39231.1
5772.5,39132.4,39132.4
5773.5,39714,39714
5774.5,39714,39714
5775.5,39714,39714
5776.5,37322.7,37322.7
5777.5,27909.8,27909.8
5778.5,2935.55,2935.55
5779.5,0,0
5780.5,0,0
5781.5,0,0
5782.5,0,0
5783.5,0,0
5784.5,0,0
5785.5,0,0
5786.5,0,0
5787.5,0,0
5788.5,0,0
5789.5,0,0
5790.5,24366.6,24366.6
5791.5,35984.3,35984.3
5792.5,39714,39714
5793.5,39714,39714
5794.5,39120.7,39120.7
5795.5,38460.7,38460.7
5796.5,38270.4,38270.4
5797.5,38846.8,38846.8
5798.5,39714,39714
5799.5,39714,39714
5800.5,36610.7,36610.7
5801.5,27416.3,27416.3
5802.5,2711.54,2711.54
5803.5,0,0
5804.5,0,0
5805.5,0,0
5806.5,0,0
5807.5,0,0
5808.5,0,0
5809.5,0,0
5810.5,0,0
5811.5,0,0
5812.5,0,0
5813.5,0,0
5814.5,24237.5,24237.5
5815.5,35785.4,35785.4
5816.5,39714,39714
5817.5,39714,39714
5818.5,38623.2,38623.2
5819.5,37533.7,37533.7
5820.5,37565.2,37565.2
5821.5,38411.9,38411.9
5822.5,39504.4,39504.4
5823.5,39353.8,39353.8
5824.5,35880,35880
5825.5,26592.7,26592.7
5826.5,2462.62,2462.62
5827.5,0,0
5828.5,0,0
5829.5,0,0
5830.5,0,0
5831.5,0,0
5832.5,0,0
5833.5,0,0
5834.5,0,0
5835.5,0,0
5836.5,0,0
5837.5,0,0
5838.5,22412.7,22412.7
5839.5,33825.4,33825.4
5840.5,38203,38203
5841.5,38558.1,38558.1
5842.5,38228.4,38228.4
5843.5,37678.8,37678.8
5844.5,37675.9,37675.9
5845.5,38281.1,38281.1
5846.5,39109.5,39109.5
5847.5,38833.4,38833.4
5848.5,35194.3,35194.3
5849.5,25649.7,25649.7
5850.5,1883.53,1883.53
5851.5,0,0
5852.5,0,0
5853.5,0,0
5854.5,0,0
5855.5,0,0
5856.5,0,0
5857.5,0,0
5858.5,0,0
5859.5,0,0
5860.5,0,0
5861.5,0,0
5862.5,22700.3,22700.3
5863.5,34549.8,34549.8
5864.5,38815.9,38815.9
5865.5,39416.6,39416.6
5866.5,38250.5,38250.5
5867.5,37453.8,37453.8
5868.5,37417.3,37417.3
5869.5,38291.5,38291.5
5870.5,39187.1,39187.1
5871.5,39220.3,39220.3
5872.5,35119.6,35119.6
5873.5,24994.1,24994.1
5874.5,1471.97,1471.97
5875.5,0,0
5876.5,0,0
5877.5,0,0
5878.5,0,0
5879.5,0,0
5880.5,0,0
5881.5,0,0
5882.5,0,0
5883.5,0,0
5884.5,0,0
5885.5,0,0
5886.5,23670.9,23670.9
5887.5,36103.3,36103.3
5888.5,39714,39714
5889.5,39714,39714
5890.5,39714,39714
5891.5,38659,38659
5892.5,38337.6,38337.6
5893.5,39044.2,39044.2
5894.5,39714,39714
5895.5,39644.6,39644.6
5896.5,36039.6,36039.6
5897.5,25789.8,25789.8
5898.5,1799.01,1799.01
5899.5,0,0
5900.5,0,0
5901.5,0,0
5902.5,0,0
5903.5,0,0
5904.5,0,0
5905.5,0,0
5906.5,0,0
5907.5,0,0
5908.5,0,0
5909.5,0,0
5910.5,21996.6,21996.6
5911.5,33622,33622
5912.5,32214.3,32214.3
5913.5,14816.5,14816.5
5914.5,36591.3,36591.3
5915.5,35862.6,35862.6
5916.5,33487,33487
5917.5,35922.2,35922.2
5918.5,37597.6,37597.6
5919.5,37064,37064
5920.5,32400.6,32400.6
5921.5,20965.1,20965.1
5922.5,514.994,514.994
5923.5,0,0
5924.5,0,0
5925.5,0,0
5926.5,0,0
5927.5,0,0
5928.5,0,0
5929.5,0,0
5930.5,0,0
5931.5,0,0
5932.5,0,0
5933.5,0,0
5934.5,18946.4,18946.4
5935.5,27065,27065
5936.5,38320.5,38320.5
5937.5,39426.4,39426.4
5938.5,38796.8,38796.8
5939.5,34283.9,34283.9
5940.5,37591.5,37591.5
5941.5,31694.6,31694.6
5942.5,39394.6,39394.6
5943.5,39175.4,39175.4
5944.5,34803.6,34803.6
5945.5,24180,24180
5946.5,2.68078,2.68078
5947.5,0,0
5948.5,0,0
5949.5,0,0
5950.5,0,0
5951.5,0,0
5952.5,0,0
5953.5,0,0
5954.5,0,0
5955.5,0,0
5956.5,0,0
5957.5,0,0
5958.5,23135.6,23135.6
5959.5,35773.5,35773.5
5960.5,39714,39714
5961.5,39714,39714
5962.5,39714,39714
5963.5,39017.8,39017.8
5964.5,38727.3,38727.3
5965.5,39332.1,39332.1
5966.5,39714,39714
5967.5,39714,39714
5968.5,35683.4,35683.4
5969.5,24940.8,24940.8
5970.5,0,0
5971.5,0,0
5972.5,0,0
5973.5,0,0
5974.5,0,0
5975.5,0,0
5976.5,0,0
5977.5,0,0
5978.5,0,0
5979.5,0,0
5980.5,0,0
5981.5,0,0
5982.5,4097.42,4097.42
5983.5,21757.7,21757.7
5984.5,32600.2,32600.2
5985.5,34348,34348
5986.5,37279.1,37279.1
5987.5,38713.3,38713.3
5988.5,31980.5,31980.5
5989.5,39418.9,39418.9
5990.5,39714,39714
5991.5,39714,39714
5992.5,35292.4,35292.4
5993.5,23288.8,23288.8
5994.5,0,0
5995.5,0,0
5996.5,0,0
5997.5,0,0
5998.5,0,0
5999.5,0,0
6000.5,0,0
6001.5,0,0
6002.5,0,0
6003.5,0,0
6004.5,0,0
6005.5,0,0
6006.5,17978.2,17978.2
6007.5,31638.6,31638.6
6008.5,37554.8,37554.8
6009.5,38914.1,38914.1
6010.5,37761.4,37761.4
6011.5,36617.2,36617.2
6012.5,36394.3,36394.3
6013.5,37426.3,37426.3
6014.5,38648.5,38648.5
6015.5,38758.2,38758.2
6016.5,34372.7,34372.7
6017.5,23280.1,23280.1
6018.5,0,0
6019.5,0,0
6020.5,0,0
6021.5,0,0
6022.5,0,0
6023.5,0,0
6024.5,0,0
6025.5,0,0
6026.5,0,0
6027.5,0,0
6028.5,0,0
6029.5,0,0
6030.5,19519.7,19519.7
6031.5,32896.4,32896.4
6032.5,38114.3,38114.3
6033.5,38844,38844
6034.5,37832.8,37832.8
6035.5,36742.1,36742.1
6036.5,36678.9,36678.9
6037.5,37742.8,37742.8
6038.5,38924.2,38924.2
6039.5,38707.1,38707.1
6040.5,33934.2,33934.2
6041.5,21859,21859
6042.5,0,0
6043.5,0,0
6044.5,0,0
6045.5,0,0
6046.5,0,0
6047.5,0,0
6048.5,0,0
6049.5,0,0
6050.5,0,0
6051.5,0,0
6052.5,0,0
6053.5,0,0
6054.5,17688,17688
6055.5,31817.5,31817.5
6056.5,37320.8,37320.8
6057.5,38707,38707
6058.5,37544.9,37544.9
6059.5,36581.7,36581.7
6060.5,36056.5,36056.5
6061.5,36708.3,36708.3
6062.5,37481.2,37481.2
6063.5,37060.5,37060.5
6064.5,32417.2,32417.2
6065.5,20965.3,20965.3
6066.5,0,0
6067.5,0,0
6068.5,0,0
6069.5,0,0
6070.5,0,0
6071.5,0,0
6072.5,0,0
6073.5,0,0
6074.5,0,0
6075.5,0,0
6076.5,0,0
6077.5,0,0
6078.5,17434.2,17434.2
6079.5,31701,31701
6080.5,37416.7,37416.7
6081.5,38917.1,38917.1
6082.5,37873.7,37873.7
6083.5,37090.6,37090.6
6084.5,36967.5,36967.5
6085.5,37879.3,37879.3
6086.5,38770.2,38770.2
6087.5,38454.7,38454.7
6088.5,33670.1,33670.1
6089.5,22300.5,22300.5
6090.5,0,0
6091.5,0,0
6092.5,0,0
6093.5,0,0
6094.5,0,0
6095.5,0,0
6096.5,0,0
6097.5,0,0
6098.5,0,0
6099.5,0,0
6100.5,0,0
6101.5,0,0
6102.5,18190.9,18190.9
6103.5,31731.7,31731.7
6104.5,37139.2,37139.2
6105.5,38324.6,38324.6
6106.5,36913.2,36913.2
6107.5,36018.9,36018.9
6108.5,35752.2,35752.2
6109.5,36406.3,36406.3
6110.5,37243.6,37243.6
6111.5,36825.9,36825.9
6112.5,32027.4,32027.4
6113.5,20375.3,20375.3
6114.5,0,0
6115.5,0,0
6116.5,0,0
6117.5,0,0
6118.5,0,0
6119.5,0,0
6120.5,0,0
6121.5,0,0
6122.5,0,0
6123.5,0,0
6124.5,0,0
6125.5,0,0
6126.5,18161.3,18161.3
6127.5,31918.7,31918.7
6128.5,37383.4,37383.4
6129.5,38635.2,38635.2
6130.5,37081.3,37081.3
6131.5,35682.1,35682.1
6132.5,35209.5,35209.5
6133.5,36032.6,36032.6
6134.5,36852.7,36852.7
6135.5,36341.1,36341.1
6136.5,31716.1,31716.1
6137.5,19836.8,19836.8
6138.5,0,0
6139.5,0,0
6140.5,0,0
6141.5,0,0
6142.5,0,0
6143.5,0,0
6144.5,0,0
6145.5,0,0
6146.5,0,0
6147.5,0,0
6148.5,0,0
6149.5,0,0
6150.5,18361.3,18361.3
6151.5,32333.7,32333.7
6152.5,37858.8,37858.8
6153.5,38692.4,38692.4
6154.5,37653.6,37653.6
6155.5,36728.6,36728.6
6156.5,36572,36572
6157.5,37678.8,37678.8
6158.5,38849.4,38849.4
6159.5,38759.4,38759.4
6160.5,34153.9,34153.9
6161.5,22001.3,22001.3
6162.5,0,0
6163.5,0,0
6164.5,0,0
6165.5,0,0
6166.5,0,0
6167.5,0,0
6168.5,0,0
6169.5,0,0
6170.5,0,0
6171.5,0,0
6172.5,0,0
6173.5,0,0
6174.5,20420.9,20420.9
6175.5,34732.4,34732.4
6176.5,39714,39714
6177.5,39714,39714
6178.5,39681.9,39681.9
6179.5,38483.3,38483.3
