Hours since 00:00 Jan 1,Lifetime Hourly Data: Electricity from grid to system (kW),Lifetime Hourly Data: Electricity from grid to system (kW),Lifetime Hourly Data: System power generated (kW)
6762.5,-1.90284,-1.90284,-1.90284
6763.5,-1.90284,-1.90284,-1.90284
6764.5,-1.90284,-1.90284,-1.90284
6765.5,-1.90284,-1.90284,-1.90284
6766.5,-1.90284,-1.90284,-1.90284
6767.5,-1.90284,-1.90284,-1.90284
6768.5,-1.90284,-1.90284,-1.90284
6769.5,-1.90284,-1.90284,-1.90284
6770.5,-1.90284,-1.90284,-1.90284
6771.5,-1.90284,-1.90284,-1.90284
6772.5,-1.90284,-1.90284,-1.90284
6773.5,-1.90284,-1.90284,-1.90284
6774.5,0,0,12456
6775.5,0,0,57946
6776.5,0,0,71532
6777.5,0,0,74463.7
6778.5,0,0,70514.6
6779.5,0,0,66797.4
6780.5,0,0,66404.5
6781.5,0,0,68453.8
6782.5,0,0,69959.9
6783.5,0,0,63844.8
6784.5,0,0,44607
6785.5,0,0,2389.87
6786.5,-1.90284,-1.90284,-1.90284
6787.5,-1.90284,-1.90284,-1.90284
6788.5,-1.90284,-1.90284,-1.90284
6789.5,-1.90284,-1.90284,-1.90284
6790.5,-1.90284,-1.90284,-1.90284
6791.5,-1.90284,-1.90284,-1.90284
6792.5,-1.90284,-1.90284,-1.90284
6793.5,-1.90284,-1.90284,-1.90284
6794.5,-1.90284,-1.90284,-1.90284
6795.5,-1.90284,-1.90284,-1.90284
6796.5,-1.90284,-1.90284,-1.90284
6797.5,-1.90284,-1.90284,-1.90284
6798.5,0,0,6803.67
6799.5,0,0,44609.9
6800.5,0,0,62664.4
6801.5,0,0,67331.3
6802.5,0,0,64579.6
6803.5,0,0,61357.9
6804.5,0,0,61194.6
6805.5,0,0,63482.3
6806.5,0,0,65154.7
6807.5,0,0,58998.1
6808.5,0,0,39995.7
6809.5,0,0,1610.81
6810.5,-1.90284,-1.90284,-1.90284
6811.5,-1.90284,-1.90284,-1.90284
6812.5,-1.90284,-1.90284,-1.90284
6813.5,-1.90284,-1.90284,-1.90284
6814.5,-1.90284,-1.90284,-1.90284
6815.5,-1.90284,-1.90284,-1.90284
6816.5,-1.90284,-1.90284,-1.90284
6817.5,-1.90284,-1.90284,-1.90284
6818.5,-1.90284,-1.90284,-1.90284
6819.5,-1.90284,-1.90284,-1.90284
6820.5,-1.90284,-1.90284,-1.90284
6821.5,-1.90284,-1.90284,-1.90284
6822.5,0,0,7115.25
6823.5,0,0,47493.3
6824.5,0,0,63926.4
6825.5,0,0,67918.7
6826.5,0,0,65020
6827.5,0,0,61684.7
6828.5,0,0,61903.4
6829.5,0,0,64407.8
6830.5,0,0,66094.4
6831.5,0,0,60907.4
6832.5,0,0,31605.5
6833.5,0,0,806.117
6834.5,-1.90284,-1.90284,-1.90284
6835.5,-1.90284,-1.90284,-1.90284
6836.5,-1.90284,-1.90284,-1.90284
6837.5,-1.90284,-1.90284,-1.90284
6838.5,-1.90284,-1.90284,-1.90284
6839.5,-1.90284,-1.90284,-1.90284
6840.5,-1.90284,-1.90284,-1.90284
6841.5,-1.90284,-1.90284,-1.90284
6842.5,-1.90284,-1.90284,-1.90284
6843.5,-1.90284,-1.90284,-1.90284
6844.5,-1.90284,-1.90284,-1.90284
6845.5,-1.90284,-1.90284,-1.90284
6846.5,0,0,573.862
6847.5,0,0,45194.7
6848.5,0,0,65018.4
6849.5,0,0,66944.8
6850.5,0,0,63824.7
6851.5,0,0,61348.4
6852.5,0,0,62235.1
6853.5,0,0,64904.3
6854.5,0,0,67152
6855.5,0,0,61894.5
6856.5,0,0,43244.6
6857.5,0,0,1289.03
6858.5,-1.90284,-1.90284,-1.90284
6859.5,-1.90284,-1.90284,-1.90284
6860.5,-1.90284,-1.90284,-1.90284
6861.5,-1.90284,-1.90284,-1.90284
6862.5,-1.90284,-1.90284,-1.90284
6863.5,-1.90284,-1.90284,-1.90284
6864.5,-1.90284,-1.90284,-1.90284
6865.5,-1.90284,-1.90284,-1.90284
6866.5,-1.90284,-1.90284,-1.90284
6867.5,-1.90284,-1.90284,-1.90284
6868.5,-1.90284,-1.90284,-1.90284
6869.5,-1.90284,-1.90284,-1.90284
6870.5,0,0,6509.27
6871.5,0,0,51669.6
6872.5,0,0,66307.4
6873.5,0,0,68520.4
6874.5,0,0,64338.2
6875.5,0,0,60937
6876.5,0,0,61429.6
6877.5,0,0,64441.2
6878.5,0,0,67446.4
6879.5,0,0,62725.3
6880.5,0,0,45622.8
6881.5,0,0,16.2515
6882.5,-1.90284,-1.90284,-1.90284
6883.5,-1.90284,-1.90284,-1.90284
6884.5,-1.90284,-1.90284,-1.90284
6885.5,-1.90284,-1.90284,-1.90284
6886.5,-1.90284,-1.90284,-1.90284
6887.5,-1.90284,-1.90284,-1.90284
6888.5,-1.90284,-1.90284,-1.90284
6889.5,-1.90284,-1.90284,-1.90284
6890.5,-1.90284,-1.90284,-1.90284
6891.5,-1.90284,-1.90284,-1.90284
6892.5,-1.90284,-1.90284,-1.90284
6893.5,-1.90284,-1.90284,-1.90284
6894.5,0,0,7375.8
6895.5,0,0,53400.2
6896.5,0,0,66581.3
6897.5,0,0,68187.8
6898.5,0,0,64346
6899.5,0,0,61402.4
6900.5,0,0,61792
6901.5,0,0,64606.1
6902.5,0,0,67065.8
6903.5,0,0,61620
6904.5,0,0,44118.7
6905.5,-1.90284,-1.90284,-1.90284
6906.5,-1.90284,-1.90284,-1.90284
6907.5,-1.90284,-1.90284,-1.90284
6908.5,-1.90284,-1.90284,-1.90284
6909.5,-1.90284,-1.90284,-1.90284
6910.5,-1.90284,-1.90284,-1.90284
6911.5,-1.90284,-1.90284,-1.90284
6912.5,-1.90284,-1.90284,-1.90284
6913.5,-1.90284,-1.90284,-1.90284
6914.5,-1.90284,-1.90284,-1.90284
6915.5,-1.90284,-1.90284,-1.90284
6916.5,-1.90284,-1.90284,-1.90284
6917.5,-1.90284,-1.90284,-1.90284
6918.5,0,0,3832.28
6919.5,0,0,26486.7
6920.5,0,0,44964.7
6921.5,0,0,46673.3
6922.5,0,0,44806.4
6923.5,0,0,57296.7
6924.5,0,0,47934.5
6925.5,0,0,46156.3
6926.5,0,0,27348.8
6927.5,0,0,23772.1
6928.5,0,0,4632.91
6929.5,-1.90284,-1.90284,-1.90284
6930.5,-1.90284,-1.90284,-1.90284
6931.5,-1.90284,-1.90284,-1.90284
6932.5,-1.90284,-1.90284,-1.90284
6933.5,-1.90284,-1.90284,-1.90284
6934.5,-1.90284,-1.90284,-1.90284
6935.5,-1.90284,-1.90284,-1.90284
6936.5,-1.90284,-1.90284,-1.90284
6937.5,-1.90284,-1.90284,-1.90284
6938.5,-1.90284,-1.90284,-1.90284
6939.5,-1.90284,-1.90284,-1.90284
6940.5,-1.90284,-1.90284,-1.90284
6941.5,-1.90284,-1.90284,-1.90284
6942.5,0,0,727.432
6943.5,0,0,46466.5
6944.5,0,0,67382.6
6945.5,0,0,69457.2
6946.5,0,0,65757.7
6947.5,0,0,62930.5
6948.5,0,0,63032.1
6949.5,0,0,65796.3
6950.5,0,0,67595.2
6951.5,0,0,62719.3
6952.5,0,0,44124.2
6953.5,-1.90284,-1.90284,-1.90284
6954.5,-1.90284,-1.90284,-1.90284
6955.5,-1.90284,-1.90284,-1.90284
6956.5,-1.90284,-1.90284,-1.90284
6957.5,-1.90284,-1.90284,-1.90284
6958.5,-1.90284,-1.90284,-1.90284
6959.5,-1.90284,-1.90284,-1.90284
6960.5,-1.90284,-1.90284,-1.90284
6961.5,-1.90284,-1.90284,-1.90284
6962.5,-1.90284,-1.90284,-1.90284
6963.5,-1.90284,-1.90284,-1.90284
6964.5,-1.90284,-1.90284,-1.90284
6965.5,-1.90284,-1.90284,-1.90284
6966.5,0,0,3182.82
6967.5,0,0,43771.6
6968.5,0,0,50237.2
6969.5,0,0,66132.9
6970.5,0,0,58977.1
6971.5,0,0,59520.3
6972.5,0,0,60360.7
6973.5,0,0,63668.9
6974.5,0,0,66341.4
6975.5,0,0,60985.5
6976.5,0,0,42047.3
6977.5,-1.90284,-1.90284,-1.90284
6978.5,-1.90284,-1.90284,-1.90284
6979.5,-1.90284,-1.90284,-1.90284
6980.5,-1.90284,-1.90284,-1.90284
6981.5,-1.90284,-1.90284,-1.90284
6982.5,-1.90284,-1.90284,-1.90284
6983.5,-1.90284,-1.90284,-1.90284
6984.5,-1.90284,-1.90284,-1.90284
6985.5,-1.90284,-1.90284,-1.90284
6986.5,-1.90284,-1.90284,-1.90284
6987.5,-1.90284,-1.90284,-1.90284
6988.5,-1.90284,-1.90284,-1.90284
6989.5,-1.90284,-1.90284,-1.90284
6990.5,0,0,75.3889
6991.5,0,0,29991
6992.5,0,0,38576.5
6993.5,0,0,57303
6994.5,0,0,28675.2
6995.5,0,0,32354.2
6996.5,0,0,56964.5
6997.5,0,0,40405
6998.5,0,0,40961.8
6999.5,0,0,34997
7000.5,0,0,10852.8
7001.5,-1.90284,-1.90284,-1.90284
7002.5,-1.90284,-1.90284,-1.90284
7003.5,-1.90284,-1.90284,-1.90284
7004.5,-1.90284,-1.90284,-1.90284
7005.5,-1.90284,-1.90284,-1.90284
7006.5,-1.90284,-1.90284,-1.90284
7007.5,-1.90284,-1.90284,-1.90284
7008.5,-1.90284,-1.90284,-1.90284
7009.5,-1.90284,-1.90284,-1.90284
7010.5,-1.90284,-1.90284,-1.90284
7011.5,-1.90284,-1.90284,-1.90284
7012.5,-1.90284,-1.90284,-1.90284
7013.5,-1.90284,-1.90284,-1.90284
7014.5,0,0,6004.52
7015.5,0,0,51172.7
7016.5,0,0,65293.8
7017.5,0,0,66436.5
7018.5,0,0,62319.4
7019.5,0,0,58936.7
7020.5,0,0,59166.1
7021.5,0,0,61889.6
7022.5,0,0,63560.6
7023.5,0,0,58522.8
7024.5,0,0,39873.5
7025.5,-1.90284,-1.90284,-1.90284
7026.5,-1.90284,-1.90284,-1.90284
7027.5,-1.90284,-1.90284,-1.90284
7028.5,-1.90284,-1.90284,-1.90284
7029.5,-1.90284,-1.90284,-1.90284
7030.5,-1.90284,-1.90284,-1.90284
7031.5,-1.90284,-1.90284,-1.90284
7032.5,-1.90284,-1.90284,-1.90284
7033.5,-1.90284,-1.90284,-1.90284
7034.5,-1.90284,-1.90284,-1.90284
7035.5,-1.90284,-1.90284,-1.90284
7036.5,-1.90284,-1.90284,-1.90284
7037.5,-1.90284,-1.90284,-1.90284
7038.5,0,0,6105.51
7039.5,0,0,51544.3
7040.5,0,0,65885.8
7041.5,0,0,67577.5
7042.5,0,0,63684.1
7043.5,0,0,60335
7044.5,0,0,60691.6
7045.5,0,0,64090
7046.5,0,0,66382.1
7047.5,0,0,61653.5
7048.5,0,0,41986.1
7049.5,-1.90284,-1.90284,-1.90284
7050.5,-1.90284,-1.90284,-1.90284
7051.5,-1.90284,-1.90284,-1.90284
7052.5,-1.90284,-1.90284,-1.90284
7053.5,-1.90284,-1.90284,-1.90284
7054.5,-1.90284,-1.90284,-1.90284
7055.5,-1.90284,-1.90284,-1.90284
7056.5,-1.90284,-1.90284,-1.90284
7057.5,-1.90284,-1.90284,-1.90284
7058.5,-1.90284,-1.90284,-1.90284
7059.5,-1.90284,-1.90284,-1.90284
7060.5,-1.90284,-1.90284,-1.90284
7061.5,-1.90284,-1.90284,-1.90284
7062.5,0,0,4369.44
7063.5,0,0,50067.6
7064.5,0,0,64911.3
7065.5,0,0,66578.2
7066.5,0,0,62577.3
7067.5,0,0,58928
7068.5,0,0,59239
7069.5,0,0,62201.4
7070.5,0,0,64279.7
7071.5,0,0,59268.7
7072.5,0,0,40739.8
7073.5,-1.90284,-1.90284,-1.90284
7074.5,-1.90284,-1.90284,-1.90284
7075.5,-1.90284,-1.90284,-1.90284
7076.5,-1.90284,-1.90284,-1.90284
7077.5,-1.90284,-1.90284,-1.90284
7078.5,-1.90284,-1.90284,-1.90284
7079.5,-1.90284,-1.90284,-1.90284
7080.5,-1.90284,-1.90284,-1.90284
7081.5,-1.90284,-1.90284,-1.90284
7082.5,-1.90284,-1.90284,-1.90284
7083.5,-1.90284,-1.90284,-1.90284
7084.5,-1.90284,-1.90284,-1.90284
7085.5,-1.90284,-1.90284,-1.90284
7086.5,0,0,3574.44
7087.5,0,0,47421.5
7088.5,0,0,62263.2
7089.5,0,0,65188.6
7090.5,0,0,61026.8
7091.5,0,0,57481
7092.5,0,0,58026.9
7093.5,0,0,61036.7
7094.5,0,0,63076.5
7095.5,0,0,58285.1
7096.5,0,0,39484.8
7097.5,-1.90284,-1.90284,-1.90284
7098.5,-1.90284,-1.90284,-1.90284
7099.5,-1.90284,-1.90284,-1.90284
7100.5,-1.90284,-1.90284,-1.90284
7101.5,-1.90284,-1.90284,-1.90284
7102.5,-1.90284,-1.90284,-1.90284
7103.5,-1.90284,-1.90284,-1.90284
7104.5,-1.90284,-1.90284,-1.90284
7105.5,-1.90284,-1.90284,-1.90284
7106.5,-1.90284,-1.90284,-1.90284
7107.5,-1.90284,-1.90284,-1.90284
7108.5,-1.90284,-1.90284,-1.90284
7109.5,-1.90284,-1.90284,-1.90284
7110.5,0,0,4122.58
7111.5,0,0,48994.5
7112.5,0,0,63542
7113.5,0,0,64595.3
7114.5,0,0,59756.3
7115.5,0,0,56325.2
7116.5,0,0,55854.5
7117.5,0,0,57961.4
7118.5,0,0,59271.8
7119.5,0,0,53371.8
7120.5,0,0,27901.8
7121.5,-1.90284,-1.90284,-1.90284
7122.5,-1.90284,-1.90284,-1.90284
7123.5,-1.90284,-1.90284,-1.90284
7124.5,-1.90284,-1.90284,-1.90284
7125.5,-1.90284,-1.90284,-1.90284
7126.5,-1.90284,-1.90284,-1.90284
7127.5,-1.90284,-1.90284,-1.90284
7128.5,-1.90284,-1.90284,-1.90284
7129.5,-1.90284,-1.90284,-1.90284
7130.5,-1.90284,-1.90284,-1.90284
7131.5,-1.90284,-1.90284,-1.90284
7132.5,-1.90284,-1.90284,-1.90284
7133.5,-1.90284,-1.90284,-1.90284
7134.5,0,0,2852.63
7135.5,0,0,45853.9
7136.5,0,0,61258.1
7137.5,0,0,64136.1
7138.5,0,0,60247.5
7139.5,0,0,56707.6
7140.5,0,0,57041.5
7141.5,0,0,59763.9
7142.5,0,0,60902.2
7143.5,0,0,53473.8
7144.5,0,0,30501.2
7145.5,-1.90284,-1.90284,-1.90284
7146.5,-1.90284,-1.90284,-1.90284
7147.5,-1.90284,-1.90284,-1.90284
7148.5,-1.90284,-1.90284,-1.90284
7149.5,-1.90284,-1.90284,-1.90284
7150.5,-1.90284,-1.90284,-1.90284
7151.5,-1.90284,-1.90284,-1.90284
7152.5,-1.90284,-1.90284,-1.90284
7153.5,-1.90284,-1.90284,-1.90284
7154.5,-1.90284,-1.90284,-1.90284
7155.5,-1.90284,-1.90284,-1.90284
7156.5,-1.90284,-1.90284,-1.90284
7157.5,-1.90284,-1.90284,-1.90284
7158.5,0,0,2710.74
7159.5,0,0,45209.2
7160.5,0,0,61365.9
7161.5,0,0,64108.8
7162.5,0,0,59967.6
7163.5,0,0,56739.7
7164.5,0,0,57024.4
7165.5,0,0,60014.4
7166.5,0,0,61920.4
7167.5,0,0,56031.7
7168.5,0,0,34679.4
7169.5,-1.90284,-1.90284,-1.90284
7170.5,-1.90284,-1.90284,-1.90284
7171.5,-1.90284,-1.90284,-1.90284
7172.5,-1.90284,-1.90284,-1.90284
7173.5,-1.90284,-1.90284,-1.90284
7174.5,-1.90284,-1.90284,-1.90284
7175.5,-1.90284,-1.90284,-1.90284
7176.5,-1.90284,-1.90284,-1.90284
7177.5,-1.90284,-1.90284,-1.90284
7178.5,-1.90284,-1.90284,-1.90284
7179.5,-1.90284,-1.90284,-1.90284
7180.5,-1.90284,-1.90284,-1.90284
7181.5,-1.90284,-1.90284,-1.90284
7182.5,0,0,3111.75
7183.5,0,0,52328.5
7184.5,0,0,68332.5
7185.5,0,0,69742.3
7186.5,0,0,64960.6
7187.5,0,0,61321.3
7188.5,0,0,61790.2
7189.5,0,0,65562.2
7190.5,0,0,68523.8
7191.5,0,0,62482.8
7192.5,0,0,39794.2
7193.5,-1.90284,-1.90284,-1.90284
7194.5,-1.90284,-1.90284,-1.90284
7195.5,-1.90284,-1.90284,-1.90284
7196.5,-1.90284,-1.90284,-1.90284
7197.5,-1.90284,-1.90284,-1.90284
7198.5,-1.90284,-1.90284,-1.90284
7199.5,-1.90284,-1.90284,-1.90284
7200.5,-1.90284,-1.90284,-1.90284
7201.5,-1.90284,-1.90284,-1.90284
7202.5,-1.90284,-1.90284,-1.90284
7203.5,-1.90284,-1.90284,-1.90284
7204.5,-1.90284,-1.90284,-1.90284
7205.5,-1.90284,-1.90284,-1.90284
7206.5,0,0,79.7202
7207.5,0,0,51599.8
7208.5,0,0,66181
7209.5,0,0,66751.7
7210.5,0,0,61368.5
7211.5,0,0,57458.3
7212.5,0,0,57290.8
7213.5,0,0,59700.7
7214.5,0,0,61057.7
7215.5,0,0,52963.4
7216.5,0,0,27827.1
7217.5,-1.90284,-1.90284,-1.90284
7218.5,-1.90284,-1.90284,-1.90284
7219.5,-1.90284,-1.90284,-1.90284
7220.5,-1.90284,-1.90284,-1.90284
7221.5,-1.90284,-1.90284,-1.90284
7222.5,-1.90284,-1.90284,-1.90284
7223.5,-1.90284,-1.90284,-1.90284
7224.5,-1.90284,-1.90284,-1.90284
7225.5,-1.90284,-1.90284,-1.90284
7226.5,-1.90284,-1.90284,-1.90284
7227.5,-1.90284,-1.90284,-1.90284
7228.5,-1.90284,-1.90284,-1.90284
7229.5,-1.90284,-1.90284,-1.90284
7230.5,-1.90284,-1.90284,-1.90284
7231.5,0,0,38842.6
7232.5,0,0,60141.9
7233.5,0,0,65633.3
7234.5,0,0,62297.6
7235.5,0,0,59371.8
7236.5,0,0,60448.5
7237.5,0,0,64679.1
7238.5,0,0,67666.4
7239.5,0,0,63220.8
7240.5,0,0,40106.5
7241.5,-1.90284,-1.90284,-1.90284
7242.5,-1.90284,-1.90284,-1.90284
7243.5,-1.90284,-1.90284,-1.90284
7244.5,-1.90284,-1.90284,-1.90284
7245.5,-1.90284,-1.90284,-1.90284
7246.5,-1.90284,-1.90284,-1.90284
7247.5,-1.90284,-1.90284,-1.90284
7248.5,-1.90284,-1.90284,-1.90284
7249.5,-1.90284,-1.90284,-1.90284
7250.5,-1.90284,-1.90284,-1.90284
7251.5,-1.90284,-1.90284,-1.90284
7252.5,-1.90284,-1.90284,-1.90284
7253.5,-1.90284,-1.90284,-1.90284
7254.5,-1.90284,-1.90284,-1.90284
7255.5,0,0,49391.5
7256.5,0,0,65089.3
7257.5,0,0,66598.8
7258.5,0,0,61375.6
7259.5,0,0,57634.5
7260.5,0,0,57911.2
7261.5,0,0,61379.4
7262.5,0,0,62624.5
7263.5,0,0,55846.4
7264.5,0,0,32671.5
7265.5,-1.90284,-1.90284,-1.90284
7266.5,-1.90284,-1.90284,-1.90284
7267.5,-1.90284,-1.90284,-1.90284
7268.5,-1.90284,-1.90284,-1.90284
7269.5,-1.90284,-1.90284,-1.90284
7270.5,-1.90284,-1.90284,-1.90284
7271.5,-1.90284,-1.90284,-1.90284
7272.5,-1.90284,-1.90284,-1.90284
7273.5,-1.90284,-1.90284,-1.90284
7274.5,-1.90284,-1.90284,-1.90284
7275.5,-1.90284,-1.90284,-1.90284
7276.5,-1.90284,-1.90284,-1.90284
7277.5,-1.90284,-1.90284,-1.90284
7278.5,-1.90284,-1.90284,-1.90284
7279.5,0,0,46976.5
7280.5,0,0,64123.8
7281.5,0,0,66903.8
7282.5,0,0,62089.8
7283.5,0,0,58556
7284.5,0,0,58757
7285.5,0,0,62386.7
7286.5,0,0,64370.6
7287.5,0,0,57212.3
7288.5,0,0,33070.7
7289.5,-1.90284,-1.90284,-1.90284
7290.5,-1.90284,-1.90284,-1.90284
7291.5,-1.90284,-1.90284,-1.90284
7292.5,-1.90284,-1.90284,-1.90284
7293.5,-1.90284,-1.90284,-1.90284
7294.5,-1.90284,-1.90284,-1.90284
7295.5,-1.90284,-1.90284,-1.90284
7296.5,-1.90284,-1.90284,-1.90284
7297.5,-1.90284,-1.90284,-1.90284
7298.5,-1.90284,-1.90284,-1.90284
7299.5,-1.90284,-1.90284,-1.90284
7300.5,-1.90284,-1.90284,-1.90284
7301.5,-1.90284,-1.90284,-1.90284
7302.5,-1.90284,-1.90284,-1.90284
7303.5,0,0,46202.6
7304.5,0,0,63648.3
7305.5,0,0,65734
7306.5,0,0,60984.3
7307.5,0,0,57060.3
7308.5,0,0,57297.7
7309.5,0,0,60693.8
7310.5,0,0,63017.8
7311.5,0,0,56393
7312.5,0,0,33101.1
7313.5,-1.90284,-1.90284,-1.90284
7314.5,-1.90284,-1.90284,-1.90284
7315.5,-1.90284,-1.90284,-1.90284
7316.5,-1.90284,-1.90284,-1.90284
7317.5,-1.90284,-1.90284,-1.90284
7318.5,-1.90284,-1.90284,-1.90284
7319.5,-1.90284,-1.90284,-1.90284
7320.5,-1.90284,-1.90284,-1.90284
7321.5,-1.90284,-1.90284,-1.90284
7322.5,-1.90284,-1.90284,-1.90284
7323.5,-1.90284,-1.90284,-1.90284
7324.5,-1.90284,-1.90284,-1.90284
7325.5,-1.90284,-1.90284,-1.90284
7326.5,-1.90284,-1.90284,-1.90284
7327.5,0,0,42953.3
7328.5,0,0,62100.9
7329.5,0,0,65280.7
7330.5,0,0,60570
7331.5,0,0,56852.8
7332.5,0,0,57134.3
7333.5,0,0,59992.3
7334.5,0,0,61828.1
7335.5,0,0,54709.3
7336.5,0,0,30233.9
7337.5,-1.90284,-1.90284,-1.90284
7338.5,-1.90284,-1.90284,-1.90284
7339.5,-1.90284,-1.90284,-1.90284
7340.5,-1.90284,-1.90284,-1.90284
7341.5,-1.90284,-1.90284,-1.90284
7342.5,-1.90284,-1.90284,-1.90284
7343.5,-1.90284,-1.90284,-1.90284
7344.5,-1.90284,-1.90284,-1.90284
7345.5,-1.90284,-1.90284,-1.90284
7346.5,-1.90284,-1.90284,-1.90284
7347.5,-1.90284,-1.90284,-1.90284
7348.5,-1.90284,-1.90284,-1.90284
7349.5,-1.90284,-1.90284,-1.90284
7350.5,-1.90284,-1.90284,-1.90284
7351.5,0,0,43457.7
7352.5,0,0,60582.1
7353.5,0,0,62547.1
7354.5,0,0,58200.4
7355.5,0,0,54361.3
7356.5,0,0,54707.9
7357.5,0,0,58025.1
7358.5,0,0,60009.5
7359.5,0,0,53169.2
7360.5,0,0,29593
7361.5,-1.90284,-1.90284,-1.90284
7362.5,-1.90284,-1.90284,-1.90284
7363.5,-1.90284,-1.90284,-1.90284
7364.5,-1.90284,-1.90284,-1.90284
7365.5,-1.90284,-1.90284,-1.90284
7366.5,-1.90284,-1.90284,-1.90284
7367.5,-1.90284,-1.90284,-1.90284
7368.5,-1.90284,-1.90284,-1.90284
7369.5,-1.90284,-1.90284,-1.90284
7370.5,-1.90284,-1.90284,-1.90284
7371.5,-1.90284,-1.90284,-1.90284
7372.5,-1.90284,-1.90284,-1.90284
7373.5,-1.90284,-1.90284,-1.90284
7374.5,-1.90284,-1.90284,-1.90284
7375.5,0,0,40759.2
7376.5,0,0,57634.5
7377.5,0,0,60501.9
7378.5,0,0,56332
7379.5,0,0,52862
7380.5,0,0,53485
7381.5,0,0,56862.4
7382.5,0,0,58280.9
7383.5,0,0,51252.1
7384.5,0,0,26275.5
7385.5,-1.90284,-1.90284,-1.90284
7386.5,-1.90284,-1.90284,-1.90284
7387.5,-1.90284,-1.90284,-1.90284
7388.5,-1.90284,-1.90284,-1.90284
7389.5,-1.90284,-1.90284,-1.90284
7390.5,-1.90284,-1.90284,-1.90284
7391.5,-1.90284,-1.90284,-1.90284
7392.5,-1.90284,-1.90284,-1.90284
7393.5,-1.90284,-1.90284,-1.90284
7394.5,-1.90284,-1.90284,-1.90284
7395.5,-1.90284,-1.90284,-1.90284
7396.5,-1.90284,-1.90284,-1.90284
7397.5,-1.90284,-1.90284,-1.90284
7398.5,-1.90284,-1.90284,-1.90284
7399.5,0,0,39384.9
7400.5,0,0,57125.1
7401.5,0,0,60596.1
7402.5,0,0,56927.1
7403.5,0,0,52819.5
7404.5,0,0,53101.5
7405.5,0,0,56302.2
7406.5,0,0,58046.9
7407.5,0,0,51370.4
7408.5,0,0,25547.6
7409.5,-1.90284,-1.90284,-1.90284
7410.5,-1.90284,-1.90284,-1.90284
7411.5,-1.90284,-1.90284,-1.90284
7412.5,-1.90284,-1.90284,-1.90284
7413.5,-1.90284,-1.90284,-1.90284
7414.5,-1.90284,-1.90284,-1.90284
7415.5,-1.90284,-1.90284,-1.90284
7416.5,-1.90284,-1.90284,-1.90284
7417.5,-1.90284,-1.90284,-1.90284
7418.5,-1.90284,-1.90284,-1.90284
7419.5,-1.90284,-1.90284,-1.90284
7420.5,-1.90284,-1.90284,-1.90284
7421.5,-1.90284,-1.90284,-1.90284
7422.5,-1.90284,-1.90284,-1.90284
7423.5,0,0,35740.2
7424.5,0,0,54468
7425.5,0,0,58158.3
7426.5,0,0,54728.3
7427.5,0,0,51316.7
7428.5,0,0,52069
7429.5,0,0,55399.6
7430.5,0,0,56462.8
7431.5,0,0,48789
7432.5,0,0,22362.4
7433.5,-1.90284,-1.90284,-1.90284
7434.5,-1.90284,-1.90284,-1.90284
7435.5,-1.90284,-1.90284,-1.90284
7436.5,-1.90284,-1.90284,-1.90284
7437.5,-1.90284,-1.90284,-1.90284
7438.5,-1.90284,-1.90284,-1.90284
7439.5,-1.90284,-1.90284,-1.90284
7440.5,-1.90284,-1.90284,-1.90284
7441.5,-1.90284,-1.90284,-1.90284
7442.5,-1.90284,-1.90284,-1.90284
7443.5,-1.90284,-1.90284,-1.90284
7444.5,-1.90284,-1.90284,-1.90284
7445.5,-1.90284,-1.90284,-1.90284
7446.5,-1.90284,-1.90284,-1.90284
7447.5,0,0,36603.9
7448.5,0,0,55363.1
7449.5,0,0,58540.4
7450.5,0,0,54837.8
7451.5,0,0,51163.5
7452.5,0,0,51749.2
7453.5,0,0,54044.3
7454.5,0,0,42972.9
7455.5,0,0,25745.7
7456.5,0,0,4617.77
7457.5,-1.90284,-1.90284,-1.90284
7458.5,-1.90284,-1.90284,-1.90284
7459.5,-1.90284,-1.90284,-1.90284
7460.5,-1.90284,-1.90284,-1.90284
7461.5,-1.90284,-1.90284,-1.90284
7462.5,-1.90284,-1.90284,-1.90284
7463.5,-1.90284,-1.90284,-1.90284
7464.5,-1.90284,-1.90284,-1.90284
7465.5,-1.90284,-1.90284,-1.90284
7466.5,-1.90284,-1.90284,-1.90284
7467.5,-1.90284,-1.90284,-1.90284
7468.5,-1.90284,-1.90284,-1.90284
7469.5,-1.90284,-1.90284,-1.90284
7470.5,-1.90284,-1.90284,-1.90284
7471.5,0,0,34884.4
7472.5,0,0,54240.6
7473.5,0,0,58727.8
7474.5,0,0,55413.7
7475.5,0,0,51411.1
7476.5,0,0,51719.3
7477.5,0,0,55545.6
7478.5,0,0,57511.4
7479.5,0,0,50726.7
7480.5,0,0,23210.7
7481.5,-1.90284,-1.90284,-1.90284
7482.5,-1.90284,-1.90284,-1.90284
7483.5,-1.90284,-1.90284,-1.90284
7484.5,-1.90284,-1.90284,-1.90284
7485.5,-1.90284,-1.90284,-1.90284
7486.5,-1.90284,-1.90284,-1.90284
7487.5,-1.90284,-1.90284,-1.90284
7488.5,-1.90284,-1.90284,-1.90284
7489.5,-1.90284,-1.90284,-1.90284
7490.5,-1.90284,-1.90284,-1.90284
7491.5,-1.90284,-1.90284,-1.90284
7492.5,-1.90284,-1.90284,-1.90284
7493.5,-1.90284,-1.90284,-1.90284
7494.5,-1.90284,-1.90284,-1.90284
7495.5,0,0,37958
7496.5,0,0,56001.2
7497.5,0,0,59474.4
