Year,Month,Day,Hour,Minute,surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa),wind speed at 60m (m/s),wind direction at 60m (deg),air temperature at 60m (C)
2014,3,30,2,30,101460,100240,99050,2.17,245.68,11.97
2014,3,30,3,30,101490,100270,99070,3.41,289.84,12.15
2014,3,30,4,30,101520,100300,99100,3.36,265.36,11.93
2014,3,30,5,30,101550,100320,99120,2.16,272.09,11.84
2014,3,30,6,30,101580,100340,99150,0.2,61.82,11.75
2014,3,30,7,30,101640,100410,99210,0.73,320.34,12.18
2014,3,30,8,30,101700,100470,99270,1.37,301.5,12.89
2014,3,30,9,30,101700,100480,99290,1.41,309.49,13.88
2014,3,30,10,30,101710,100480,99300,1.5,175.52,14.6
2014,3,30,11,30,101670,100460,99280,3.24,193.98,15.29
2014,3,30,12,30,101660,100450,99270,4.39,207.75,16.01
2014,3,30,13,30,101630,100420,99240,0.22,74.42,15.73
2014,3,30,14,30,101580,100390,99210,7.98,229.54,16.11
2014,3,30,15,30,101580,100380,99200,8.02,233.71,15.93
2014,3,30,16,30,101580,100380,99200,8.84,231.67,15.2
2014,3,30,17,30,101600,100400,99210,8.9,236.66,14.01
2014,3,30,18,30,101610,100400,99200,6.22,239.5,13.02
2014,3,30,19,30,101660,100430,99240,6.47,246.22,11.99
2014,3,30,20,30,101690,100450,99250,5.06,242.4,11.06
2014,3,30,21,30,101700,100460,99260,4.31,240.46,10.44
2014,3,30,22,30,101700,100450,99250,5.49,250.79,9.85
2014,3,30,23,30,101670,100430,99220,5.48,240.88,9.32
2014,3,31,0,30,101680,100430,99230,1.71,204.8,9.3
2014,3,31,1,30,101610,100380,99170,2.7,134.67,9.35
2014,3,31,2,30,101560,100320,99110,3.83,151.49,9.16
2014,3,31,3,30,101500,100260,99050,4.74,145.94,9.09
2014,3,31,4,30,101440,100210,99000,5.7,143.75,9.33
2014,3,31,5,30,101400,100160,98960,5.64,152.27,9.2
2014,3,31,6,30,101380,100140,98930,4.76,153.96,8.76
2014,3,31,7,30,101360,100120,98920,5.37,177.68,8.77
2014,3,31,8,30,101350,100120,98930,4.57,175.02,10.15
2014,3,31,9,30,101290,100070,98870,5.87,172.05,11.5
2014,3,31,10,30,101190,99970,98780,6.8,177.57,12.55
2014,3,31,11,30,101130,99920,98740,7.37,188.56,12.78
2014,3,31,12,30,101020,99810,98630,6.61,189.23,13.38
2014,3,31,13,30,100950,99740,98540,9.3,222.31,11.73
2014,3,31,14,30,100950,99730,98540,13.99,192.9,11.26
2014,3,31,15,30,100960,99720,98530,6.37,251.21,9.73
2014,3,31,16,30,100910,99680,98480,6.45,234.68,9.74
2014,3,31,17,30,100880,99650,98450,6.08,213.06,9.55
2014,3,31,18,30,100890,99670,98470,4.61,220.39,9.91
2014,3,31,19,30,100890,99670,98480,7.54,216.53,9.95
2014,3,31,20,30,100990,99770,98560,5.73,190.63,9.49
2014,3,31,21,30,101000,99790,98590,5.18,170.52,9.49
2014,3,31,22,30,100980,99740,98550,6.58,141.63,9.11
2014,3,31,23,30,101110,99880,98670,6.64,254.85,5.84
2014,4,1,0,30,101090,99850,98640,3.61,92.75,6.47
2014,4,1,1,30,101080,99840,98630,5.6,141.97,6.56
2014,4,1,2,30,101060,99820,98610,7.16,148.46,6.95
2014,4,1,3,30,101060,99820,98610,8.1,146.72,6.98
2014,4,1,4,30,101100,99850,98640,6.59,173.12,6.38
2014,4,1,5,30,101100,99860,98650,7.61,147.38,6.37
2014,4,1,6,30,101100,99860,98650,6.16,156.11,6.65
2014,4,1,7,30,101140,99900,98690,7.92,146.55,7.22
2014,4,1,8,30,101230,99990,98780,6.52,157.38,8.57
2014,4,1,9,30,101180,99940,98740,7.32,155.11,7.97
2014,4,1,10,30,101150,99930,98740,7.77,153.38,10.46
2014,4,1,11,30,101110,99880,98680,7.24,137.85,9.4
2014,4,1,12,30,101080,99860,98660,8.33,143.04,10.32
2014,4,1,13,30,100980,99760,98570,6.66,156.59,12.04
2014,4,1,14,30,100880,99680,98490,6.73,162.52,13.01
2014,4,1,15,30,100900,99690,98490,8.97,245.62,9.14
2014,4,1,16,30,100870,99660,98470,6.91,241.88,10.14
2014,4,1,17,30,100890,99680,98490,5.24,218.89,10.29
2014,4,1,18,30,100930,99700,98500,6.07,250.18,8.23
2014,4,1,19,30,100960,99730,98530,3.61,226.51,8.33
2014,4,1,20,30,101010,99780,98580,5.2,132.2,7.24
2014,4,1,21,30,101030,99810,98600,2.93,136.22,6.8
2014,4,1,22,30,101060,99830,98620,3.24,149.64,6.81
2014,4,1,23,30,101100,99870,98660,3.27,142.11,7.03
2014,4,2,0,30,101140,99920,98710,2.86,130.6,7.02
2014,4,2,1,30,101160,99940,98730,1.19,117.15,7.24
2014,4,2,2,30,101190,99970,98760,0.67,101.24,7.47
2014,4,2,3,30,101240,100020,98810,0.34,133.77,7.66
2014,4,2,4,30,101290,100070,98860,2.04,336.6,7.59
2014,4,2,5,30,101340,100120,98910,1.65,347.01,7.72
2014,4,2,6,30,101390,100170,98950,2.13,338.72,7.74
2014,4,2,7,30,101460,100240,99030,2.74,354.05,7.93
2014,4,2,8,30,101550,100330,99120,3.28,352.12,8.6
2014,4,2,9,30,101590,100370,99170,1.55,356.52,9.94
2014,4,2,10,30,101610,100390,99190,0.59,302.29,11.27
2014,4,2,11,30,101610,100400,99200,0.93,260.67,12.4
2014,4,2,12,30,101600,100400,99210,1.14,298.47,13.59
2014,4,2,13,30,101570,100370,99180,1.28,349.98,14.84
2014,4,2,14,30,101540,100340,99160,2.08,290.06,15.67
2014,4,2,15,30,101510,100310,99140,1.4,307.23,16.18
2014,4,2,16,30,101510,100320,99140,2.31,227.77,16.32
2014,4,2,17,30,101520,100310,99140,2.3,233.55,16.38
2014,4,2,18,30,101530,100330,99150,5.6,210.09,15.21
2014,4,2,19,30,101570,100370,99180,5.9,247.02,14.26
2014,4,2,20,30,101600,100400,99210,3.87,250.61,13.65
2014,4,2,21,30,101610,100400,99220,3.34,251.42,13.44
2014,4,2,22,30,101620,100420,99230,3.71,251.28,13.22
2014,4,2,23,30,101640,100430,99240,3.67,252.35,12.94
2014,4,3,0,30,101660,100450,99260,2.5,207.24,12.73
2014,4,3,1,30,101650,100430,99240,3.18,220.84,12.77
2014,4,3,2,30,101640,100430,99240,2.73,195.66,12.51
2014,4,3,3,30,101660,100440,99250,4.11,193.9,12
2014,4,3,4,30,101670,100450,99260,4.41,199.77,11.89
2014,4,3,5,30,101690,100470,99270,5.01,197.82,11.59
2014,4,3,6,30,101700,100470,99280,5.74,200.05,11.39
2014,4,3,7,30,101740,100520,99330,5.64,205.36,12.09
2014,4,3,8,30,101780,100570,99370,5.44,204.43,12.99
2014,4,3,9,30,101790,100580,99390,5.03,194.88,13.74
2014,4,3,10,30,101760,100560,99370,4.68,191.62,14.62
2014,4,3,11,30,101730,100530,99340,4.75,204.34,15.48
2014,4,3,12,30,101710,100500,99320,4.43,208.87,16.28
2014,4,3,13,30,101630,100440,99260,4.5,225.41,16.78
2014,4,3,14,30,101550,100360,99180,5.58,226.49,16.97
2014,4,3,15,30,101490,100300,99120,4.84,212.8,17.25
2014,4,3,16,30,101470,100270,99090,5.83,231.84,16.84
2014,4,3,17,30,101460,100270,99090,6.57,231.21,15.93
2014,4,3,18,30,101460,100260,99080,6.34,236.19,15.02
2014,4,3,19,30,101500,100290,99110,5.88,243.54,14.21
2014,4,3,20,30,101510,100300,99110,4.3,239.18,13.75
2014,4,3,21,30,101520,100310,99120,4.71,225.14,13.39
2014,4,3,22,30,101510,100300,99110,4.43,250.29,12.61
2014,4,3,23,30,101510,100300,99110,3.65,224.2,12.23
2014,4,4,0,30,101530,100320,99130,2.73,212.1,11.97
2014,4,4,1,30,101490,100280,99080,2.03,209.86,11.8
2014,4,4,2,30,101450,100240,99050,2.19,198.25,11.75
2014,4,4,3,30,101430,100220,99020,2.96,194.25,11.5
2014,4,4,4,30,101420,100200,99010,3.15,203.25,11.27
2014,4,4,5,30,101410,100200,99000,3.44,226.42,11.05
2014,4,4,6,30,101410,100190,99000,2.67,244.18,10.95
2014,4,4,7,30,101450,100240,99040,2.71,224,11.25
2014,4,4,8,30,101500,100280,99080,2.51,188.93,11.27
2014,4,4,9,30,101490,100290,99090,4.14,153.09,12.03
2014,4,4,10,30,101510,100300,99100,4.58,156.75,10.32
2014,4,4,11,30,101490,100280,99070,4.55,149.39,10.99
2014,4,4,12,30,101450,100250,99050,2.67,174.6,12.78
2014,4,4,13,30,101400,100190,99010,2.64,184.52,14.14
2014,4,4,14,30,101330,100130,98950,2.89,217.84,14.59
2014,4,4,15,30,101300,100100,98920,3.44,245,15.49
2014,4,4,16,30,101290,100100,98920,4.64,224.51,15.33
2014,4,4,17,30,101320,100120,98940,5.22,219.15,14.59
2014,4,4,18,30,101310,100110,98930,4.73,237.3,13.88
2014,4,4,19,30,101370,100170,98990,3.83,241.22,13.62
2014,4,4,20,30,101420,100210,99030,3.7,267.35,13.33
2014,4,4,21,30,101450,100250,99060,2.61,262.47,13.19
2014,4,4,22,30,101500,100290,99100,1.47,249.41,12.84
2014,4,4,23,30,101520,100310,99130,1.73,265.86,12.83
2014,4,5,0,30,101560,100350,99160,1.56,268.77,12.8
2014,4,5,1,30,101570,100350,99160,0.52,266.89,12.2
2014,4,5,2,30,101570,100360,99160,0.69,266.44,12.05
2014,4,5,3,30,101600,100380,99190,0.89,283.57,12.25
2014,4,5,4,30,101630,100420,99220,1.14,327.33,12.27
2014,4,5,5,30,101670,100450,99260,1.89,320.59,11.87
2014,4,5,6,30,101700,100480,99280,2.47,324.72,11.84
2014,4,5,7,30,101760,100550,99360,2.44,325.87,12.73
2014,4,5,8,30,101810,100600,99410,2.58,327.58,14.03
2014,4,5,9,30,101830,100620,99440,3.58,327.62,15.38
2014,4,5,10,30,101830,100630,99450,3.91,335.75,16.36
2014,4,5,11,30,101810,100610,99440,4.46,322.46,17.24
2014,4,5,12,30,101810,100620,99450,3.58,308.29,18.39
2014,4,5,13,30,101780,100590,99420,4.43,297.49,19.34
2014,4,5,14,30,101750,100570,99400,3.42,302.39,19.99
2014,4,5,15,30,101760,100570,99410,3.66,296.56,20.25
2014,4,5,16,30,101770,100580,99420,4.46,331.62,20.53
2014,4,5,17,30,101790,100600,99440,2.89,334.71,20.54
2014,4,5,18,30,101800,100620,99450,2.69,20.67,20.09
2014,4,5,19,30,101850,100660,99490,2.51,19.62,19.71
2014,4,5,20,30,101900,100710,99540,1.3,258.64,18.44
2014,4,5,21,30,101930,100740,99560,2.22,299.4,17.86
2014,4,5,22,30,101970,100760,99590,2.3,313.71,16.67
2014,4,5,23,30,102000,100800,99620,2.12,303.84,16
2014,4,6,0,30,102040,100840,99660,1.09,348.34,15.56
2014,4,6,1,30,102050,100830,99650,1.31,340.13,15.04
2014,4,6,2,30,102050,100830,99650,1.25,332.41,14.65
2014,4,6,3,30,102060,100850,99670,2.8,343.17,13.9
2014,4,6,4,30,102080,100870,99680,3.93,342.94,13.78
2014,4,6,5,30,102120,100900,99710,4.9,339.55,13.67
2014,4,6,6,30,102110,100900,99710,5.58,331.39,14.56
2014,4,6,7,30,102160,100960,99770,6.08,328.33,15.03
2014,4,6,8,30,102190,100990,99800,5.51,341.11,16.56
2014,4,6,9,30,102180,100970,99800,5.85,341.14,18.21
2014,4,6,10,30,102140,100940,99780,6.9,337.61,19.6
2014,4,6,11,30,102100,100910,99740,6.28,331.52,20.99
2014,4,6,12,30,102060,100870,99710,7.04,334.71,22.03
2014,4,6,13,30,101970,100790,99630,6.92,339.77,22.97
2014,4,6,14,30,101890,100720,99570,6.6,330.75,23.61
2014,4,6,15,30,101840,100670,99520,6.27,340.45,24.16
2014,4,6,16,30,101810,100650,99490,5.71,332.14,24.07
2014,4,6,17,30,101780,100620,99470,7.17,343.88,23.79
2014,4,6,18,30,101760,100590,99440,6.28,344.31,23.1
2014,4,6,19,30,101760,100590,99440,4.14,325.94,20.89
2014,4,6,20,30,101790,100610,99460,4.29,316.19,20.05
2014,4,6,21,30,101810,100610,99450,2.77,291.67,18.66
2014,4,6,22,30,101790,100600,99440,4.31,313.11,19.71
2014,4,6,23,30,101790,100600,99430,4.91,327.27,18.9
2014,4,7,0,30,101790,100600,99430,7.56,331.02,17.64
2014,4,7,1,30,101790,100600,99430,8.29,348.65,15.43
2014,4,7,2,30,101790,100590,99420,9.43,346.84,15.36
2014,4,7,3,30,101820,100620,99450,7.93,358.37,15.37
2014,4,7,4,30,101860,100660,99480,5.56,5.7,14.57
2014,4,7,5,30,101890,100680,99500,6.95,12.12,14.45
2014,4,7,6,30,101870,100660,99480,5.68,3.99,14.21
2014,4,7,7,30,101930,100720,99540,2.37,9.41,14.06
2014,4,7,8,30,101970,100770,99590,1.41,25.34,15.53
2014,4,7,9,30,101960,100770,99590,1.11,19.07,17.8
2014,4,7,10,30,101940,100760,99590,1.5,19.73,20.12
2014,4,7,11,30,101890,100720,99560,1.96,357.3,22.23
2014,4,7,12,30,101860,100700,99550,1.72,8.16,23.78
2014,4,7,13,30,101810,100650,99490,1.75,50.71,24.68
2014,4,7,14,30,101740,100580,99440,1.56,19.62,25.26
2014,4,7,15,30,101700,100540,99400,1.77,358.63,25.88
2014,4,7,16,30,101680,100520,99380,1.2,8.9,26.06
2014,4,7,17,30,101670,100510,99370,0.7,62.47,25.74
2014,4,7,18,30,101650,100480,99340,0.77,151.31,24.94
2014,4,7,19,30,101670,100500,99360,1.13,172.69,23.62
2014,4,7,20,30,101680,100520,99370,1.27,222.51,23.22
2014,4,7,21,30,101690,100510,99360,1.84,278.89,21.43
2014,4,7,22,30,101690,100520,99370,1.99,303.41,22.13
2014,4,7,23,30,101710,100530,99380,1.9,315.48,21.72
2014,4,8,0,30,101720,100530,99380,1.5,19.62,18.44
2014,4,8,1,30,101700,100500,99350,1.29,357.05,18.47
2014,4,8,2,30,101690,100500,99340,0.89,31.78,18.42
2014,4,8,3,30,101690,100490,99330,1.43,14.33,16.64
2014,4,8,4,30,101710,100510,99340,2.66,5.77,17.13
2014,4,8,5,30,101730,100530,99370,3.89,359.04,16.57
2014,4,8,6,30,101740,100540,99380,4.66,344.02,15.65
2014,4,8,7,30,101790,100590,99420,3.79,346,15.76
2014,4,8,8,30,101810,100620,99450,2.76,343.98,18.47
2014,4,8,9,30,101790,100610,99450,2.16,349.94,20.88
2014,4,8,10,30,101760,100590,99430,1.85,344.59,23.03
2014,4,8,11,30,101720,100560,99410,1.49,332.88,24.82
2014,4,8,12,30,101670,100520,99380,1.13,303.59,26.33
2014,4,8,13,30,101580,100430,99300,1.58,224.17,27.28
2014,4,8,14,30,101490,100360,99220,2.16,207.07,27.71
2014,4,8,15,30,101440,100310,99170,2.22,207.7,27.92
2014,4,8,16,30,101420,100280,99140,2.14,214.01,27.86
2014,4,8,17,30,101400,100260,99130,2.81,248.28,27.45
2014,4,8,18,30,101400,100250,99120,5.5,274.44,25.55
2014,4,8,19,30,101430,100270,99140,6.53,263.39,23.2
2014,4,8,20,30,101470,100310,99170,3.44,263.69,21.28
2014,4,8,21,30,101470,100300,99160,3.22,256.76,21.15
2014,4,8,22,30,101480,100320,99170,2.24,238.74,20.9
2014,4,8,23,30,101510,100340,99190,3.33,229.37,21.4
2014,4,9,0,30,101520,100350,99200,1.34,216.44,21.31
2014,4,9,1,30,101490,100320,99170,1.74,184.23,20.41
2014,4,9,2,30,101470,100290,99140,2.29,186.25,19.35
2014,4,9,3,30,101470,100280,99130,3.01,232.88,18.74
2014,4,9,4,30,101490,100310,99150,3.1,236.86,18.56
2014,4,9,5,30,101510,100320,99160,3.1,233.77,18.89
2014,4,9,6,30,101510,100320,99160,3.38,228.15,18.82
2014,4,9,7,30,101540,100360,99190,2.39,221.86,18.54
2014,4,9,8,30,101570,100390,99230,1.05,209.77,20.33
2014,4,9,9,30,101560,100380,99230,0.96,179.14,22.19
2014,4,9,10,30,101520,100350,99200,1.38,189.45,23.53
2014,4,9,11,30,101480,100310,99170,2.54,203.9,24.57
2014,4,9,12,30,101460,100300,99150,3.55,190.61,25.29
2014,4,9,13,30,101400,100230,99090,4.38,185.74,25.48
2014,4,9,14,30,101350,100180,99040,4.46,193.29,25.8
2014,4,9,15,30,101320,100150,99010,4.4,193.12,25.93
2014,4,9,16,30,101290,100130,98990,5.18,196.2,25.53
2014,4,9,17,30,101280,100120,98970,5.07,200.09,24.39
2014,4,9,18,30,101270,100110,98960,6.03,210.2,22.05
2014,4,9,19,30,101300,100130,98980,5.11,218.16,20.65
2014,4,9,20,30,101350,100160,99010,5.19,210.68,19.68
2014,4,9,21,30,101360,100180,99020,4.71,212.16,18.63
2014,4,9,22,30,101380,100190,99030,5.84,216.85,18.02
2014,4,9,23,30,101410,100210,99060,4.54,226.07,17.72
2014,4,10,0,30,101430,100230,99070,3.09,209.39,16.16
2014,4,10,1,30,101400,100200,99030,1.45,194.83,14.3
2014,4,10,2,30,101370,100160,99000,2.04,164.66,14.56
2014,4,10,3,30,101370,100170,99000,2.38,172.28,12.96
2014,4,10,4,30,101370,100170,99000,1.3,217.6,13.87
2014,4,10,5,30,101390,100180,99010,0.34,4.01,12.08
2014,4,10,6,30,101390,100180,99010,1.29,306.01,13.54
2014,4,10,7,30,101440,100230,99060,1.01,352.67,14.2
2014,4,10,8,30,101460,100270,99100,1.25,344.69,16.61
2014,4,10,9,30,101440,100260,99090,1.28,347.5,19.38
2014,4,10,10,30,101400,100230,99070,1.4,347.2,21.74
2014,4,10,11,30,101350,100190,99040,1.54,359.04,23.59
2014,4,10,12,30,101300,100140,99000,1.62,1.11,24.87
2014,4,10,13,30,101220,100070,98930,1.31,359.38,25.72
2014,4,10,14,30,101140,99990,98860,0.88,348.74,26.37
2014,4,10,15,30,101080,99930,98800,1.05,291.07,26.72
2014,4,10,16,30,101050,99910,98770,1.6,238.5,26.62
2014,4,10,17,30,101020,99870,98740,1.49,233.74,26.35
2014,4,10,18,30,101000,99850,98710,1.15,242.05,25.88
2014,4,10,19,30,101040,99880,98740,2.59,214.99,23.63
2014,4,10,20,30,101070,99910,98770,3.23,267.34,21.6
2014,4,10,21,30,101080,99910,98770,3.04,244.01,21.04
2014,4,10,22,30,101080,99910,98760,2.06,228.99,20.31
2014,4,10,23,30,101090,99920,98770,4.22,219.91,19.36
2014,4,11,0,30,101100,99920,98780,3.19,224.31,18.64
2014,4,11,1,30,101060,99880,98730,2.33,219.61,17.53
2014,4,11,2,30,101030,99850,98700,1.78,212.04,15.94
2014,4,11,3,30,101020,99840,98680,0.67,198.49,15.8
2014,4,11,4,30,101020,99840,98680,0.36,155.47,15.11
2014,4,11,5,30,101040,99850,98690,0.37,328.17,13.84
2014,4,11,6,30,101020,99840,98670,1.88,351.11,15.31
2014,4,11,7,30,101060,99880,98720,1.75,348.81,16.17
2014,4,11,8,30,101080,99910,98750,1.41,348.3,18.6
2014,4,11,9,30,101050,99900,98750,1.04,353.03,21.28
2014,4,11,10,30,101010,99860,98720,0.66,328.1,23.24
2014,4,11,11,30,100960,99810,98680,0.74,296.57,24.72
2014,4,11,12,30,100910,99770,98640,2.27,212.92,25.72
2014,4,11,13,30,100830,99700,98570,2.49,214.37,26.26
2014,4,11,14,30,100770,99630,98500,3.88,206.11,26.52
2014,4,11,15,30,100720,99590,98460,5.36,211.13,26.03
2014,4,11,16,30,100690,99550,98420,6.67,218.13,25.46
2014,4,11,17,30,100700,99550,98410,7.58,217.68,23.31
2014,4,11,18,30,100700,99540,98400,7.84,218.99,20.26
2014,4,11,19,30,100740,99570,98420,6.46,221.24,19.15
2014,4,11,20,30,100750,99580,98430,6.15,222.87,18.76
2014,4,11,21,30,100770,99590,98440,5.69,217.86,17.58
2014,4,11,22,30,100780,99600,98450,5.52,214.31,17.21
2014,4,11,23,30,100820,99640,98480,5.31,207.02,15.93
2014,4,12,0,30,100840,99650,98490,5.41,207.41,15.24
2014,4,12,1,30,100810,99620,98470,4.77,208.44,15.08
2014,4,12,2,30,100790,99600,98440,4.93,210.79,14.66
2014,4,12,3,30,100790,99600,98430,4.72,209.92,13.95
2014,4,12,4,30,100810,99620,98450,4.84,206.12,13.55
2014,4,12,5,30,100830,99630,98460,4.61,212.78,13.48
2014,4,12,6,30,100830,99640,98470,3.95,220.8,13.53
2014,4,12,7,30,100880,99700,98520,2.65,217.13,14.83
2014,4,12,8,30,100930,99750,98580,2.4,194.83,16.77
2014,4,12,9,30,100930,99750,98590,2.08,194.8,18.65
2014,4,12,10,30,100920,99750,98590,2.75,183.66,19.8
2014,4,12,11,30,100890,99730,98580,3.3,187.83,20.58
2014,4,12,12,30,100870,99710,98550,3.73,190.94,21.43
2014,4,12,13,30,100810,99660,98510,4.09,193.04,22.02
2014,4,12,14,30,100760,99600,98460,4.75,190.32,22.42
2014,4,12,15,30,100720,99570,98420,6.32,193.46,22.19
2014,4,12,16,30,100720,99560,98410,7.44,199.73,21.32
2014,4,12,17,30,100730,99560,98410,7.82,206.26,20.27
2014,4,12,18,30,100760,99580,98420,9.27,208.59,17.41
2014,4,12,19,30,100810,99630,98470,8.7,207.15,15.57
2014,4,12,20,30,100870,99680,98510,7.8,207.18,14.62
2014,4,12,21,30,100910,99720,98550,7.04,205.92,14.05
2014,4,12,22,30,100960,99760,98600,6.41,203.92,13.61
2014,4,12,23,30,101000,99800,98640,5.63,204.47,13.48
2014,4,13,0,30,101050,99850,98690,5.37,202.69,13.27
2014,4,13,1,30,101090,99890,98720,4.53,206.81,13.14
2014,4,13,2,30,101110,99910,98740,3.5,206.48,12.78
2014,4,13,3,30,101190,99990,98810,1.46,266.83,12.65
2014,4,13,4,30,101250,100050,98860,2.9,342.81,12.8
2014,4,13,5,30,101340,100130,98940,4.43,2.75,12.25
2014,4,13,6,30,101360,100150,98970,3.83,3.88,12.5
2014,4,13,7,30,101420,100220,99040,2.98,338.65,13.61
2014,4,13,8,30,101460,100270,99090,4.82,344.82,16.15
2014,4,13,9,30,101450,100270,99100,5.91,353.52,17.77
2014,4,13,10,30,101430,100260,99090,6.84,355.92,20.32
2014,4,13,11,30,101390,100220,99060,7.54,357.62,22.33
2014,4,13,12,30,101360,100200,99050,7.89,353.2,23.53
2014,4,13,13,30,101300,100140,98990,7.76,350.34,24.43
2014,4,13,14,30,101240,100080,98940,7.22,346.64,25.06
2014,4,13,15,30,101210,100060,98920,7.12,341.67,25.33
2014,4,13,16,30,101210,100060,98920,7.07,336.35,25.28
2014,4,13,17,30,101220,100060,98910,9.37,335.91,24.58
2014,4,13,18,30,101200,100040,98890,9.42,330.37,23.25
2014,4,13,19,30,101210,100050,98900,10.91,329.91,22.33
2014,4,13,20,30,101260,100090,98930,10.42,325.56,21.27
2014,4,13,21,30,101270,100100,98940,10.71,331.43,20.74
2014,4,13,22,30,101300,100120,98970,11.09,341.96,20.19
2014,4,13,23,30,101340,100160,99000,10.82,341.05,19.75
2014,4,14,0,30,101380,100200,99050,10.97,341.32,19.89
2014,4,14,1,30,101390,100220,99050,9.41,343.37,19.95
2014,4,14,2,30,101400,100220,99060,8.87,351.8,19.89
2014,4,14,3,30,101440,100250,99090,7.82,349.07,19.34
2014,4,14,4,30,101480,100290,99130,7.68,350.73,19.01
2014,4,14,5,30,101530,100350,99180,6.39,358.91,18.57
2014,4,14,6,30,101560,100370,99200,5.48,358.78,18.38
2014,4,14,7,30,101640,100450,99280,4.4,12.71,18.46
2014,4,14,8,30,101680,100490,99320,3.24,0.71,19.87
2014,4,14,9,30,101670,100500,99340,2.73,4.22,21.55
2014,4,14,10,30,101670,100510,99350,1.89,13.14,22.99
2014,4,14,11,30,101660,100490,99350,1.54,8.57,24.3
2014,4,14,12,30,101640,100480,99330,1.23,342.89,25.27
2014,4,14,13,30,101600,100440,99300,2.05,306.62,26.14
2014,4,14,14,30,101530,100380,99230,3.13,297.8,26.58
2014,4,14,15,30,101490,100330,99190,2.36,289.98,26.78
2014,4,14,16,30,101470,100300,99160,1.57,301.49,26.95
2014,4,14,17,30,101450,100280,99150,1.34,276.6,26.71
2014,4,14,18,30,101420,100260,99110,6.3,212.39,23.87
2014,4,14,19,30,101460,100290,99140,4.52,235.49,22.71
2014,4,14,20,30,101480,100300,99140,3.5,223.56,22.18
2014,4,14,21,30,101470,100290,99140,2.92,225.75,21.6
2014,4,14,22,30,101470,100290,99140,2.84,205.76,20.5
2014,4,14,23,30,101470,100280,99130,4.08,204.99,19.64
2014,4,15,0,30,101470,100280,99120,4.7,194.26,18.01
2014,4,15,1,30,101430,100240,99080,4.53,196.44,17.11
2014,4,15,2,30,101400,100200,99040,3.77,196.79,16.34
2014,4,15,3,30,101380,100180,99020,3.28,188.86,15.5
2014,4,15,4,30,101380,100180,99010,2.89,189.45,14.92
2014,4,15,5,30,101380,100180,99010,2.14,181.21,14.75
2014,4,15,6,30,101370,100170,99000,1.63,184.05,14.55
2014,4,15,7,30,101410,100220,99050,1.4,197.79,16.11
2014,4,15,8,30,101420,100240,99070,1.46,181.77,18.39
2014,4,15,9,30,101390,100210,99050,0.32,243.19,20.37
2014,4,15,10,30,101350,100180,99030,0.42,15.26,21.95
2014,4,15,11,30,101280,100120,98970,1.61,337.48,23.58
2014,4,15,12,30,101240,100090,98940,1.6,316.92,24.74
2014,4,15,13,30,101160,100010,98870,2.87,307.04,25.68
2014,4,15,14,30,101090,99940,98800,3.02,332.4,25.9
2014,4,15,15,30,101030,99880,98750,3.5,326.74,26.23
2014,4,15,16,30,100990,99850,98710,3.2,324.54,26.31
2014,4,15,17,30,100980,99830,98700,3.44,336.07,25.94
2014,4,15,18,30,100950,99800,98670,2.97,3.96,25.44
2014,4,15,19,30,100960,99800,98670,0.83,218.74,23.26
2014,4,15,20,30,101010,99840,98700,2.5,253.99,21.76
2014,4,15,21,30,101000,99830,98690,3.19,303.63,22.45
2014,4,15,22,30,101010,99840,98700,2.76,317.01,22.05
2014,4,15,23,30,101030,99860,98710,3.35,334.92,21.48
2014,4,16,0,30,101060,99890,98740,4.37,345.1,20.89
2014,4,16,1,30,101020,99850,98690,9.28,343.36,20.72
2014,4,16,2,30,101000,99830,98670,7.43,338.37,19.59
2014,4,16,3,30,101000,99820,98660,8.55,339.84,19.08
2014,4,16,4,30,101020,99840,98690,8.31,342.1,18.54
2014,4,16,5,30,101030,99850,98680,9.57,343.87,18.12
2014,4,16,6,30,101030,99850,98690,10.88,340.67,17.78
2014,4,16,7,30,101080,99900,98730,10.3,342.89,18.17
2014,4,16,8,30,101090,99910,98750,8.24,343.98,19.01
2014,4,16,9,30,101070,99900,98740,6.78,345.93,20.57
2014,4,16,10,30,101020,99850,98700,7.58,345.1,22.11
2014,4,16,11,30,100970,99810,98670,6.77,344.25,23.5
2014,4,16,12,30,100940,99780,98640,5.96,339.71,24.53
2014,4,16,13,30,100880,99720,98590,5.84,339.32,25.28
2014,4,16,14,30,100810,99650,98520,5.21,342.58,25.88
2014,4,16,15,30,100770,99620,98480,4.05,331.58,26.12
2014,4,16,16,30,100730,99590,98460,4.22,325.79,26.44
2014,4,16,17,30,100720,99570,98440,4.43,332.25,26.23
2014,4,16,18,30,100680,99530,98400,2.98,357.92,25.41
2014,4,16,19,30,100710,99560,98420,2.4,348.67,24.45
2014,4,16,20,30,100740,99570,98440,2.92,287.95,20.71
2014,4,16,21,30,100740,99570,98430,3.75,294.26,21.35
2014,4,16,22,30,100740,99570,98430,4.02,307.06,20.56
2014,4,16,23,30,100750,99580,98440,3,358.93,18.18
2014,4,17,0,30,100750,99580,98440,2.1,358.88,19.2
2014,4,17,1,30,100730,99560,98410,0.84,11.57,18.53
2014,4,17,2,30,100710,99530,98370,1.22,315.31,17.34
2014,4,17,3,30,100710,99530,98380,0.87,211.56,19.09
2014,4,17,4,30,100710,99530,98380,3.07,220.06,17.58
