Year,Month,Day,Hour,Minute,surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa),wind speed at 160m (m/s),wind direction at 160m (deg),air temperature at 160m (C)
2014,4,17,23,30,83950,82940,81950,6.67,193.02,11.07
2014,4,18,0,30,83950,82940,81950,4.84,192,10.82
2014,4,18,1,30,83980,82970,81980,4.1,194.86,11.09
2014,4,18,2,30,83960,82950,81960,3.52,182.1,11.59
2014,4,18,3,30,83930,82920,81930,4.97,183.98,10.83
2014,4,18,4,30,83950,82930,81940,4.93,194.71,10.89
2014,4,18,5,30,83950,82940,81950,3.56,205.46,11.56
2014,4,18,6,30,83940,82930,81940,3.45,204,12.1
2014,4,18,7,30,83910,82910,81920,3.47,193.38,13.03
2014,4,18,8,30,83900,82910,81930,3.37,174.2,14.45
2014,4,18,9,30,83880,82900,81930,3.44,168.22,17.6
2014,4,18,10,30,83830,82860,81900,2.7,154.63,19.31
2014,4,18,11,30,83790,82820,81860,0.99,132.08,20.41
2014,4,18,12,30,83740,82780,81820,1.82,115.09,21.11
2014,4,18,13,30,83710,82750,81790,1.58,125.11,21.67
2014,4,18,14,30,83650,82680,81730,1.39,0.71,22.2
2014,4,18,15,30,83580,82620,81670,1.64,25.47,22.42
2014,4,18,16,30,83560,82590,81640,3.11,351.5,22.44
2014,4,18,17,30,83580,82610,81660,6.34,289.5,22.13
2014,4,18,18,30,83640,82660,81700,11.89,266.44,19.7
2014,4,18,19,30,83690,82710,81760,8.63,247.33,19.14
2014,4,18,20,30,83650,82680,81720,7.36,259.22,18.76
2014,4,18,21,30,83680,82690,81730,6.59,253.57,18.43
2014,4,18,22,30,83680,82690,81720,7.42,262.78,17.78
2014,4,18,23,30,83680,82690,81730,2.63,244.31,17.6
2014,4,19,0,30,83680,82700,81740,1.24,219.6,17.4
2014,4,19,1,30,83730,82740,81770,3.07,232.95,17.32
2014,4,19,2,30,83740,82740,81780,4.23,281.29,16.94
2014,4,19,3,30,83710,82730,81770,0.92,193.06,16.59
2014,4,19,4,30,83750,82760,81800,3.1,287.03,16.76
2014,4,19,5,30,83780,82800,81830,4.9,272.89,16.62
2014,4,19,6,30,83840,82860,81880,1.62,292.67,16.09
2014,4,19,7,30,83880,82890,81910,5.4,46.21,14.38
2014,4,19,8,30,83930,82940,81970,5.7,70.51,15.42
2014,4,19,9,30,83940,82950,81980,4.23,54.15,16.35
2014,4,19,10,30,83930,82940,81980,4.98,61.98,17.08
2014,4,19,11,30,83870,82900,81930,5.36,73.17,17.72
2014,4,19,12,30,83820,82850,81890,4.04,98.69,18.18
2014,4,19,13,30,83800,82830,81870,4.07,35.53,18.97
2014,4,19,14,30,83760,82790,81830,4.15,52.75,19.12
2014,4,19,15,30,83870,82880,81910,5.8,213.17,14.58
2014,4,19,16,30,83920,82920,81940,7.98,133.75,13.91
2014,4,19,17,30,83980,82970,81990,10.05,193.69,12.9
2014,4,19,18,30,84040,83040,82050,9.52,192.13,11.95
2014,4,19,19,30,84000,83010,82030,2.44,76.23,13.89
2014,4,19,20,30,84050,83050,82070,6.06,341.42,12.88
2014,4,19,21,30,84110,83110,82120,5.6,357.62,11.21
2014,4,19,22,30,84060,83060,82070,2.87,28.49,10.99
2014,4,19,23,30,84070,83080,82090,1.68,179.74,11.14
2014,4,20,0,30,84030,83040,82050,3.37,228.96,11.57
2014,4,20,1,30,84060,83060,82070,3.07,185.6,11.52
2014,4,20,2,30,84050,83050,82060,3.08,164.71,11.61
2014,4,20,3,30,84020,83020,82040,2.85,151.65,11.41
2014,4,20,4,30,84010,83010,82030,2.66,222.68,11.46
2014,4,20,5,30,84030,83030,82040,1.15,272.39,11.62
2014,4,20,6,30,84050,83050,82060,0.43,84.9,11.49
2014,4,20,7,30,84060,83070,82080,0.53,40.27,12.29
2014,4,20,8,30,84070,83080,82100,0.99,6.8,13.69
2014,4,20,9,30,84080,83100,82120,1.87,23.63,15.51
2014,4,20,10,30,84060,83080,82110,2.54,47.46,16.88
2014,4,20,11,30,84040,83060,82090,4.04,26.61,17.34
2014,4,20,12,30,84000,83020,82050,5.13,31.66,18.26
2014,4,20,13,30,83970,82990,82030,3.56,294.85,18.45
2014,4,20,14,30,84040,83050,82080,9.31,293.73,16.63
2014,4,20,15,30,83930,82950,81990,4.89,335.79,19.34
2014,4,20,16,30,83910,82940,81980,6.38,324.83,19.22
2014,4,20,17,30,83960,82980,82020,4.5,7.53,19.44
2014,4,20,18,30,83990,83030,82060,4.39,18.12,19.18
2014,4,20,19,30,84140,83160,82190,14.02,354.36,16.64
2014,4,20,20,30,84220,83240,82270,11.62,350.24,16.39
2014,4,20,21,30,84280,83290,82310,10.68,352.57,15.75
2014,4,20,22,30,84240,83250,82280,2.93,59.6,16.79
2014,4,20,23,30,84300,83310,82330,4.91,270.45,15.55
2014,4,21,0,30,84410,83410,82430,4.56,344.87,14.23
2014,4,21,1,30,84560,83550,82560,9.64,0.91,11.94
2014,4,21,2,30,84660,83640,82640,7.13,353.58,10.07
2014,4,21,3,30,84670,83660,82660,4.97,352.51,9.88
2014,4,21,4,30,84740,83720,82720,5.1,21.07,9.28
2014,4,21,5,30,84760,83740,82730,4.07,23.69,8.8
2014,4,21,6,30,84800,83780,82770,2.72,42.22,8.78
2014,4,21,7,30,84770,83760,82750,1.57,22.96,9.1
2014,4,21,8,30,84770,83760,82750,1.08,63.45,10.01
2014,4,21,9,30,84740,83730,82730,0.67,102.82,11.12
2014,4,21,10,30,84690,83680,82690,1.17,118.88,12.46
2014,4,21,11,30,84600,83600,82610,1.64,118.86,14.11
2014,4,21,12,30,84520,83530,82550,3.09,122.49,15.54
2014,4,21,13,30,84440,83460,82480,3.89,159.01,16.58
2014,4,21,14,30,84390,83410,82440,3.61,124.67,17.74
2014,4,21,15,30,84310,83330,82360,4.24,165.07,18.12
2014,4,21,16,30,84340,83350,82370,7.68,147.52,16.02
2014,4,21,17,30,84320,83340,82370,5.05,186.65,17.15
2014,4,21,18,30,84330,83330,82350,7.05,113.07,15.99
2014,4,21,19,30,84310,83310,82340,5.39,162.71,15.57
2014,4,21,20,30,84280,83290,82310,6.54,198.49,14.89
2014,4,21,21,30,84270,83280,82300,5.77,202.41,14.78
2014,4,21,22,30,84230,83240,82260,8.09,192.78,14.35
2014,4,21,23,30,84210,83210,82230,9.15,192.28,14.41
2014,4,22,0,30,84200,83200,82230,10.76,185.43,14.29
2014,4,22,1,30,84190,83190,82200,11.08,187.48,14.26
2014,4,22,2,30,84100,83100,82120,11.36,193.5,13.73
2014,4,22,3,30,84070,83060,82080,11.59,193.67,13.55
2014,4,22,4,30,84030,83020,82040,8.6,199.26,13.28
2014,4,22,5,30,83980,82980,81990,5.75,197.72,13.59
2014,4,22,6,30,83960,82960,81980,4.63,196.12,13.76
2014,4,22,7,30,83880,82890,81910,2.71,199.18,14.83
2014,4,22,8,30,83820,82830,81860,2.46,197.13,16.28
2014,4,22,9,30,83760,82780,81820,1.38,166.99,18.47
2014,4,22,10,30,83660,82690,81740,3.51,173.86,20.71
2014,4,22,11,30,83580,82610,81660,0.32,231.85,21.62
2014,4,22,12,30,83430,82470,81520,3.15,184.75,22.59
2014,4,22,13,30,83340,82380,81440,5.12,208.35,23.08
2014,4,22,14,30,83250,82290,81350,1.59,38.07,23.33
2014,4,22,15,30,83230,82270,81330,11.44,209.74,22.43
2014,4,22,16,30,83180,82220,81280,6.95,305.98,21.34
2014,4,22,17,30,83130,82160,81220,7.1,202.65,22.8
2014,4,22,18,30,83110,82150,81200,5.01,203.49,21.79
2014,4,22,19,30,83110,82150,81200,10.3,259.29,20.78
2014,4,22,20,30,83110,82130,81180,3.5,213.1,19.37
2014,4,22,21,30,83070,82070,81120,9.93,193.59,18.72
2014,4,22,22,30,83000,82030,81070,11.29,188.93,18.43
2014,4,22,23,30,82990,81990,81040,11.53,189.9,17.69
2014,4,23,0,30,82960,81970,81010,12.27,200.63,17.5
2014,4,23,1,30,83000,81980,81020,10.25,198.51,16.94
2014,4,23,2,30,82960,81950,80990,8.44,205.92,15.59
2014,4,23,3,30,82880,81900,80940,4.29,237.16,15.76
2014,4,23,4,30,82860,81890,80930,0.58,103,14.25
2014,4,23,5,30,82920,81950,80980,8.77,276.11,13.6
2014,4,23,6,30,82940,81960,80990,3.78,281.45,13.29
2014,4,23,7,30,82930,81950,80980,3.23,221.29,14.02
2014,4,23,8,30,82950,81940,80980,1.5,287.58,15.39
2014,4,23,9,30,82940,81950,81000,1.56,249.49,16.47
2014,4,23,10,30,82920,81930,80980,4.4,313.89,16.89
2014,4,23,11,30,82880,81920,80960,3.46,317.54,17.24
2014,4,23,12,30,82890,81910,80960,7.38,219.29,18
2014,4,23,13,30,82850,81890,80930,2.15,285.27,18.54
2014,4,23,14,30,82850,81870,80920,4.93,274.16,18.59
2014,4,23,15,30,82820,81870,80920,5.34,320.29,17.82
2014,4,23,16,30,82870,81890,80930,13.43,281.31,15.85
2014,4,23,17,30,82980,82010,81040,15.83,276.42,14.1
2014,4,23,18,30,83100,82110,81140,7.11,290.61,13.52
2014,4,23,19,30,83260,82290,81310,5.41,337.03,12.69
2014,4,23,20,30,83350,82370,81380,14.51,293.74,11.28
2014,4,23,21,30,83530,82520,81540,8.13,51.01,10.08
2014,4,23,22,30,83640,82630,81640,1.39,22.13,9.66
2014,4,23,23,30,83680,82680,81680,10.79,278.36,8.67
2014,4,24,0,30,83780,82770,81770,7.51,15.74,8.2
2014,4,24,1,30,83900,82880,81880,7.84,6.04,7.31
2014,4,24,2,30,83920,82890,81890,7.77,344.16,7.05
2014,4,24,3,30,83900,82880,81880,8.63,325.34,6.73
2014,4,24,4,30,83930,82910,81900,4.93,337.77,6.45
2014,4,24,5,30,83940,82920,81920,4.92,334.81,6.32
2014,4,24,6,30,83960,82930,81930,1.01,257.88,6.65
2014,4,24,7,30,83900,82880,81880,3.15,239.11,7.42
2014,4,24,8,30,83890,82870,81880,1.16,5.39,7.99
2014,4,24,9,30,83870,82850,81860,0.41,304.08,9.39
2014,4,24,10,30,83840,82810,81820,0.71,145.73,10.66
2014,4,24,11,30,83770,82770,81780,1.44,128.84,11.81
2014,4,24,12,30,83720,82710,81730,1.09,81.54,13.01
2014,4,24,13,30,83680,82650,81680,0.59,53.65,14.36
2014,4,24,14,30,83540,82600,81620,2.23,32.65,15.73
2014,4,24,15,30,83540,82550,81580,5.21,311.08,17.02
2014,4,24,16,30,83560,82560,81590,6.31,300.17,16.53
2014,4,24,17,30,83520,82550,81590,6.87,300.43,16.43
2014,4,24,18,30,83560,82590,81620,9.09,289.03,16.14
2014,4,24,19,30,83610,82630,81660,7.62,265.27,15.43
2014,4,24,20,30,83670,82670,81690,8.94,270.02,14.29
2014,4,24,21,30,83670,82670,81700,10.25,270.85,14.03
2014,4,24,22,30,83630,82650,81680,10.94,274.27,13.81
2014,4,24,23,30,83650,82670,81690,9.16,262.97,13.7
2014,4,25,0,30,83650,82660,81690,13.8,266.84,13.74
2014,4,25,1,30,83680,82680,81700,11.07,280.33,13.35
2014,4,25,2,30,83690,82680,81700,8.33,270.62,13.03
2014,4,25,3,30,83650,82640,81660,9.36,273.05,13.04
2014,4,25,4,30,83650,82630,81650,9.03,264.75,13.4
2014,4,25,5,30,83650,82650,81670,5.34,267.45,12.83
2014,4,25,6,30,83670,82670,81680,4.05,190.68,11.67
2014,4,25,7,30,83620,82620,81640,2.98,186.55,12.87
2014,4,25,8,30,83590,82590,81620,2.58,154.58,14.56
2014,4,25,9,30,83530,82540,81570,3.34,153.03,15.92
2014,4,25,10,30,83440,82460,81500,5.05,190.94,17.62
2014,4,25,11,30,83360,82390,81430,5.89,175.24,18.21
2014,4,25,12,30,83280,82290,81330,6.26,186.63,19.84
2014,4,25,13,30,83180,82210,81270,4.01,178.08,20.73
2014,4,25,14,30,83100,82140,81190,2.96,214.62,21.07
2014,4,25,15,30,83020,82050,81110,8.64,196.41,21.7
2014,4,25,16,30,82960,82000,81060,7.6,202.13,22.13
2014,4,25,17,30,82960,81980,81040,5.22,193.58,21.9
2014,4,25,18,30,82960,81980,81030,6.47,206.99,21.61
2014,4,25,19,30,82900,81920,80980,7.01,93.84,20.91
2014,4,25,20,30,82930,81950,81000,6.05,282.66,19.38
2014,4,25,21,30,82930,81950,81000,6.46,256.81,18.57
2014,4,25,22,30,82890,81930,80970,4.08,199.17,18.24
2014,4,25,23,30,82860,81880,80930,6.35,181.3,17.86
2014,4,26,0,30,82850,81860,80910,10.48,177.62,17.74
2014,4,26,1,30,82850,81850,80890,9.58,174.98,16.41
2014,4,26,2,30,82770,81810,80850,2.08,236.51,16.04
2014,4,26,3,30,82710,81740,80770,7.13,191.29,14.84
2014,4,26,4,30,82670,81670,80710,14.71,186.85,15.31
2014,4,26,5,30,82670,81690,80730,10.93,190.76,13.72
2014,4,26,6,30,82640,81650,80690,8.99,191.56,13.23
2014,4,26,7,30,82550,81580,80620,9.14,189.03,15.1
2014,4,26,8,30,82570,81550,80600,6.41,172.38,16.57
2014,4,26,9,30,82480,81500,80550,5.38,195.28,17.97
2014,4,26,10,30,82300,81410,80460,8.7,224.97,19.05
2014,4,26,11,30,82310,81340,80400,10.22,231.38,19.54
2014,4,26,12,30,82200,81230,80290,12.82,185.66,20.13
2014,4,26,13,30,82110,81160,80220,14.39,191.71,20.5
2014,4,26,14,30,82000,81050,80110,15.23,194.65,20.63
2014,4,26,15,30,81920,80960,80030,14.41,188.96,20.44
2014,4,26,16,30,81900,80950,80020,13.57,198.39,20.28
2014,4,26,17,30,82010,81050,80110,17.5,221.68,16.31
2014,4,26,18,30,82010,81040,80090,9.18,204.54,15.89
2014,4,26,19,30,82050,81070,80110,4.32,281.65,13.41
2014,4,26,20,30,82010,81040,80080,2.97,303.72,13.7
2014,4,26,21,30,81980,81020,80060,5.68,19.03,13.78
2014,4,26,22,30,81960,81000,80030,8.81,39.19,11.95
2014,4,26,23,30,81940,80970,80000,7.7,32.56,10.61
2014,4,27,0,30,81930,80960,80000,0.98,40.91,11.03
2014,4,27,1,30,81960,80980,80020,6.9,32.23,10.33
2014,4,27,2,30,82050,81060,80080,12.88,288.57,7.31
2014,4,27,3,30,81960,80980,80000,9.64,335.82,7.71
2014,4,27,4,30,81950,80970,79990,15.68,336.93,8.13
2014,4,27,5,30,81970,80990,80010,16.17,310.17,7.06
2014,4,27,6,30,81950,80970,80000,10.28,318.62,8.27
2014,4,27,7,30,81900,80920,79950,13.79,323.86,8.98
2014,4,27,8,30,81900,80920,79960,16.31,311.18,9.64
2014,4,27,9,30,81920,80940,79970,17.26,302.11,10.44
2014,4,27,10,30,81930,80960,80000,16.83,297.84,11.08
2014,4,27,11,30,81960,80990,80030,17.18,300.33,11.55
2014,4,27,12,30,82010,81040,80070,17.03,298.59,11.95
2014,4,27,13,30,82030,81070,80110,16.71,294.91,12.07
2014,4,27,14,30,82060,81090,80120,17.33,293.29,12.05
2014,4,27,15,30,82130,81150,80190,13.92,306.59,11.99
2014,4,27,16,30,82240,81260,80290,13.57,342.42,11.65
2014,4,27,17,30,82320,81330,80360,11.95,316.77,10.64
2014,4,27,18,30,82430,81420,80440,6.6,336.59,9.83
2014,4,27,19,30,82500,81500,80530,3.56,346,9.32
2014,4,27,20,30,82570,81570,80580,3.65,1.14,8.69
2014,4,27,21,30,82640,81620,80630,5.14,310.01,7.92
2014,4,27,22,30,82700,81680,80700,2.37,0.59,7.79
2014,4,27,23,30,82720,81720,80730,1.68,298.96,7.81
2014,4,28,0,30,82730,81730,80750,3.13,266.72,7.63
2014,4,28,1,30,82750,81760,80770,4.97,15.84,7.48
2014,4,28,2,30,82800,81790,80800,6.57,312.31,7.06
2014,4,28,3,30,82790,81780,80790,3.87,349.34,6.87
2014,4,28,4,30,82830,81820,80830,7.57,301.73,6.58
2014,4,28,5,30,82890,81880,80880,7.46,332.78,6.07
2014,4,28,6,30,82920,81900,80910,7.16,325.48,6.12
2014,4,28,7,30,82940,81930,80940,5.76,343.98,6.65
2014,4,28,8,30,82990,81980,80990,8.66,341.47,7.1
2014,4,28,9,30,83010,82010,81020,8.77,341.14,7.85
2014,4,28,10,30,82980,81980,81000,9.43,335.27,8.75
2014,4,28,11,30,83030,82030,81040,9.45,332.91,8.92
2014,4,28,12,30,83060,82060,81080,10,349.62,8.71
2014,4,28,13,30,83100,82100,81110,9.93,297.12,9.26
2014,4,28,14,30,83140,82150,81160,10.84,317.35,9.42
2014,4,28,15,30,83170,82170,81180,9.52,313.83,9.58
2014,4,28,16,30,83230,82230,81240,13.49,311.62,9.01
2014,4,28,17,30,83300,82300,81310,12.05,324.92,8.97
2014,4,28,18,30,83430,82430,81440,10.67,332.68,8.06
2014,4,28,19,30,83590,82570,81570,14.89,347.8,6.52
2014,4,28,20,30,83670,82660,81650,13.55,348.68,5.76
2014,4,28,21,30,83730,82720,81710,16.23,353.13,5.79
2014,4,28,22,30,83810,82790,81780,15.62,349.11,5.6
2014,4,28,23,30,83880,82860,81850,14.7,351.25,5.37
2014,4,29,0,30,83940,82910,81910,14.35,357.13,5.09
2014,4,29,1,30,84040,83020,82000,15.84,7,4.2
2014,4,29,2,30,83990,82970,81960,13.78,0.05,4.56
2014,4,29,3,30,84040,83020,82010,16.1,354.91,4.76
2014,4,29,4,30,84090,83060,82040,15.34,353.48,4.58
2014,4,29,5,30,84120,83090,82070,14.29,5.1,4.05
2014,4,29,6,30,84170,83140,82120,13.03,7.55,4.29
2014,4,29,7,30,84190,83160,82150,14.15,358.16,4.7
2014,4,29,8,30,84230,83200,82190,16.49,3.89,5.06
2014,4,29,9,30,84200,83180,82170,15.94,8.2,6
2014,4,29,10,30,84220,83200,82190,17.99,4.26,6.41
2014,4,29,11,30,84190,83170,82160,20.53,6.77,6.47
2014,4,29,12,30,84170,83150,82150,19.32,7.18,7.4
2014,4,29,13,30,84150,83140,82140,18.01,5.2,8.32
2014,4,29,14,30,84170,83160,82150,16.59,5.19,8.59
2014,4,29,15,30,84180,83170,82170,18.08,6.18,7.99
2014,4,29,16,30,84220,83210,82200,18.91,355.89,8.04
2014,4,29,17,30,84290,83280,82270,14.95,3.94,7.16
2014,4,29,18,30,84400,83390,82370,19.76,351.42,6.19
2014,4,29,19,30,84480,83460,82440,17.54,353.94,5.59
2014,4,29,20,30,84510,83490,82470,16.6,355.05,4.98
2014,4,29,21,30,84570,83550,82530,17.91,354.18,4.3
2014,4,29,22,30,84590,83560,82550,12.63,318.89,3.8
2014,4,29,23,30,84660,83630,82600,12.29,8.32,2.6
2014,4,30,0,30,84690,83650,82620,10.2,8.45,2.39
2014,4,30,1,30,84720,83690,82660,9.08,5.77,2.76
2014,4,30,2,30,84710,83670,82640,10.16,1.6,2.59
2014,4,30,3,30,84700,83660,82630,9.76,7.74,2.35
2014,4,30,4,30,84700,83650,82620,11.87,9.05,2.4
2014,4,30,5,30,84740,83700,82670,14.18,262.91,2.63
2014,4,30,6,30,84760,83710,82690,13.96,256.44,2.58
2014,4,30,7,30,84770,83730,82700,15.43,353.08,2.88
2014,4,30,8,30,84770,83730,82700,13.93,2.18,3.45
2014,4,30,9,30,84760,83730,82710,16.45,126.37,4.19
2014,4,30,10,30,84730,83700,82680,14.97,133.3,4.97
2014,4,30,11,30,84680,83660,82640,15.17,4.03,5.51
2014,4,30,12,30,84630,83610,82590,14.34,10.81,6.22
2014,4,30,13,30,84640,83620,82610,14.18,156.51,6.64
2014,4,30,14,30,84630,83610,82590,13.36,4.86,6.93
2014,4,30,15,30,84610,83590,82570,13.42,170.61,7.04
2014,4,30,16,30,84620,83600,82590,13.11,178.29,6.88
2014,4,30,17,30,84640,83620,82600,14.04,5.24,6.53
2014,4,30,18,30,84680,83660,82640,13.6,6.86,6.18
2014,4,30,19,30,84700,83670,82650,13.5,9.58,5.88
2014,4,30,20,30,84690,83660,82650,13.52,8.02,5.48
2014,4,30,21,30,84730,83700,82680,14.06,8.71,5.15
2014,4,30,22,30,84740,83710,82690,13.94,7.77,5.12
2014,4,30,23,30,84750,83720,82700,12.69,230.36,5.16
2014,5,1,0,30,84770,83730,82710,10.92,234.33,5.05
2014,5,1,1,30,84760,83730,82710,7.38,219.91,4.9
2014,5,1,2,30,84730,83690,82670,6.88,219.85,5.18
2014,5,1,3,30,84650,83620,82610,7.49,324.72,5.3
2014,5,1,4,30,84660,83630,82610,9.29,242.1,5.35
2014,5,1,5,30,84650,83620,82600,9.28,335.31,5.3
2014,5,1,6,30,84640,83620,82610,9.19,337.15,5.38
2014,5,1,7,30,84630,83610,82590,9.32,347.31,5.61
2014,5,1,8,30,84600,83580,82560,9.16,64.75,6.22
2014,5,1,9,30,84580,83560,82550,11.79,55.43,7
2014,5,1,10,30,84500,83490,82480,9.71,308.57,8.12
2014,5,1,11,30,84430,83430,82430,9.78,13.91,8.84
2014,5,1,12,30,84370,83380,82380,11.54,4.85,9.6
2014,5,1,13,30,84340,83340,82350,12.09,8.41,10.4
2014,5,1,14,30,84290,83300,82310,12.85,6.38,11.03
2014,5,1,15,30,84250,83250,82260,12.4,9.01,11.45
2014,5,1,16,30,84240,83240,82240,12.74,8.56,11.64
2014,5,1,17,30,84240,83240,82250,11.95,8.55,11.6
2014,5,1,18,30,84260,83260,82260,11.5,12.76,11.2
2014,5,1,19,30,84240,83250,82260,10.97,13.96,10.76
2014,5,1,20,30,84260,83270,82270,9.05,11.66,10.57
2014,5,1,21,30,84300,83290,82290,3.87,36.39,9.63
2014,5,1,22,30,84290,83280,82280,2.03,35.16,9.42
2014,5,1,23,30,84270,83270,82270,0.59,188.49,9.36
2014,5,2,0,30,84270,83260,82260,2.13,176.5,9.36
2014,5,2,1,30,84240,83230,82230,3.2,190.75,9.36
2014,5,2,2,30,84200,83190,82190,3.89,187.9,9.34
2014,5,2,3,30,84140,83130,82130,3.07,208.89,9.54
2014,5,2,4,30,84120,83120,82120,2.46,280.49,10.89
2014,5,2,5,30,84130,83130,82140,3.24,307.79,11.66
2014,5,2,6,30,84120,83120,82140,6.91,317.27,12.44
2014,5,2,7,30,84070,83080,82100,5.04,332.96,13.16
2014,5,2,8,30,84050,83060,82080,3.14,16.93,14.15
2014,5,2,9,30,84050,83060,82080,1.72,359.88,15.55
2014,5,2,10,30,84000,83020,82040,0.69,50.55,16.61
2014,5,2,11,30,83940,82960,81990,0.5,91.17,17.69
2014,5,2,12,30,83880,82910,81950,2.64,348.28,18.93
2014,5,2,13,30,83840,82880,81920,6.36,330.34,19.84
2014,5,2,14,30,83820,82860,81900,8.72,320.35,19.92
2014,5,2,15,30,83780,82800,81850,5.04,23.9,20.2
2014,5,2,16,30,83780,82810,81850,6.77,315.65,20.37
2014,5,2,17,30,83780,82810,81850,7.72,310.72,20.2
2014,5,2,18,30,83810,82840,81880,5,310.71,19.65
2014,5,2,19,30,83790,82810,81850,3.65,280.51,18.83
2014,5,2,20,30,83800,82820,81860,7.11,288.5,18.68
2014,5,2,21,30,83800,82820,81850,8.85,287.52,18.47
2014,5,2,22,30,83780,82800,81830,10.26,283.98,18.15
2014,5,2,23,30,83830,82840,81880,2.96,350.68,17.21
2014,5,3,0,30,83820,82840,81870,1.39,147.55,17.47
2014,5,3,1,30,83840,82850,81890,1.08,276.92,17.09
2014,5,3,2,30,83840,82850,81880,3.45,275.4,17.79
2014,5,3,3,30,83800,82820,81850,4.88,267.95,17.49
2014,5,3,4,30,83830,82840,81870,7.1,251.39,15.86
2014,5,3,5,30,83840,82860,81890,10.39,271.31,16.15
2014,5,3,6,30,83870,82880,81900,5.68,252.33,15.74
2014,5,3,7,30,83840,82860,81890,4.72,219.09,16.6
2014,5,3,8,30,83840,82860,81900,3.11,187.84,17.92
2014,5,3,9,30,83840,82870,81910,1.83,198.83,19.4
2014,5,3,10,30,83830,82860,81900,0.86,322.35,20.63
2014,5,3,11,30,83810,82840,81880,1.43,15.54,21.24
2014,5,3,12,30,83780,82820,81870,2.25,350.21,22.36
2014,5,3,13,30,83730,82770,81830,4.19,53.57,23.02
2014,5,3,14,30,83730,82770,81820,6.8,330.85,23.54
2014,5,3,15,30,83690,82730,81790,6.95,338.15,23.72
2014,5,3,16,30,83680,82720,81780,7.44,277.54,23.75
2014,5,3,17,30,83690,82730,81780,8.66,284.13,23.33
2014,5,3,18,30,83720,82760,81810,6.43,270.55,22.78
2014,5,3,19,30,83730,82760,81810,4.9,239.31,22.21
2014,5,3,20,30,83720,82750,81790,4.89,243.71,20.54
2014,5,3,21,30,83710,82740,81780,6.84,241.56,19.93
2014,5,3,22,30,83690,82710,81750,2.69,215.58,19.97
2014,5,3,23,30,83670,82680,81730,3.56,160.72,20.29
2014,5,4,0,30,83660,82670,81710,5.64,177.41,19.98
2014,5,4,1,30,83650,82680,81720,4.53,214.15,19.1
2014,5,4,2,30,83630,82650,81690,3.69,200.99,19.22
2014,5,4,3,30,83590,82620,81660,5.91,215.73,19.19
2014,5,4,4,30,83630,82650,81690,6.56,193.38,18.81
2014,5,4,5,30,83680,82680,81720,5.33,191.74,18.8
2014,5,4,6,30,83700,82700,81740,4.31,199.97,19.12
2014,5,4,7,30,83690,82700,81740,4.74,210.85,19.23
2014,5,4,8,30,83710,82710,81750,3.94,227.54,21.09
2014,5,4,9,30,83660,82700,81750,9.83,276.13,22.37
2014,5,4,10,30,83630,82670,81720,7.64,289.55,23.07
2014,5,4,11,30,83580,82620,81680,4.04,302.3,23.76
2014,5,4,12,30,83530,82590,81640,6.59,286.21,24.07
2014,5,4,13,30,83520,82560,81630,5.88,253.78,24.76
2014,5,4,14,30,83510,82550,81610,6.77,286.56,24.45
2014,5,4,15,30,83500,82540,81600,8.16,274.91,24.28
2014,5,4,16,30,83490,82540,81590,7.67,283.13,24.16
2014,5,4,17,30,83530,82560,81620,7.21,284.15,23.9
2014,5,4,18,30,83600,82610,81670,8.16,278.88,23.17
2014,5,4,19,30,83620,82640,81690,7.92,276.78,22.68
2014,5,4,20,30,83620,82640,81690,8.98,274.73,22.16
2014,5,4,21,30,83610,82630,81680,6.67,266.7,21.79
2014,5,4,22,30,83600,82610,81660,4.53,204.24,21.31
2014,5,4,23,30,83590,82620,81660,5.67,231.59,20.07
2014,5,5,0,30,83610,82640,81680,5.39,202.04,18.98
2014,5,5,1,30,83640,82670,81710,5.67,202.5,19.02
2014,5,5,2,30,83620,82650,81680,6.84,210.05,18.14
2014,5,5,3,30,83610,82630,81670,7.03,217.59,18.07
2014,5,5,4,30,83620,82640,81670,7.41,195.78,17.97
2014,5,5,5,30,83680,82690,81720,4.44,241.46,17.88
2014,5,5,6,30,83720,82730,81770,0.33,182.98,17.06
2014,5,5,7,30,83690,82710,81750,4.85,291.09,18.53
2014,5,5,8,30,83650,82680,81730,3.33,252.2,20.22
2014,5,5,9,30,83630,82660,81710,5.11,268.46,21.73
2014,5,5,10,30,83590,82630,81680,2.23,257.17,22.62
2014,5,5,11,30,83530,82550,81610,0.75,182.82,23.55
2014,5,5,12,30,83430,82490,81550,4.68,244.72,24.17
2014,5,5,13,30,83410,82450,81510,5.33,241.35,24.61
2014,5,5,14,30,83340,82380,81440,4.1,236.31,24.86
2014,5,5,15,30,83260,82320,81380,5.15,247.89,25.18
2014,5,5,16,30,83230,82280,81350,7.28,233.27,25.1
2014,5,5,17,30,83240,82280,81340,8.61,237.64,24.52
2014,5,5,18,30,83270,82300,81360,10.47,267.12,23.08
2014,5,5,19,30,83280,82310,81360,10.12,267.56,21.83
2014,5,5,20,30,83270,82300,81350,7.03,256.14,20.71
2014,5,5,21,30,83250,82270,81320,3.19,217.05,20.06
2014,5,5,22,30,83200,82230,81280,4.5,214.31,19.96
2014,5,5,23,30,83160,82190,81240,4.35,228.69,19.78
2014,5,6,0,30,83140,82170,81220,5.3,224.73,19.48
2014,5,6,1,30,83130,82150,81200,2.37,226.39,19.44
